date,symbol,daily_alpha,mean_daily_alpha,jensen_alpha_ann,info_ratio,beta,ret_1m,ret_3m,momentum_score
2026-06-24,MCD,0.008636,-8.97e-4,-0.037692,-1.09656,0.049538,-0.019265,-0.113456,23.5
2026-06-25,MCD,-0.035548,-0.001009,-0.071737,-1.216933,0.047998,-0.052711,-0.135208,18.729592
2026-06-26,MCD,0.026964,-9.57e-4,-0.071402,-1.145746,0.03113,-0.039727,-0.118143,17.709184
2026-06-30,MCD,0.003928,-0.001116,-0.087428,-1.334392,0.02789,-0.021006,-0.120342,22.887755
2026-05-29,META,-0.006867,-0.001006,-0.378752,-0.831198,1.493017,-0.054714,-0.024175,56.153061
2026-06-01,META,-0.053379,-0.001215,-0.430727,-0.991639,1.486495,-0.013602,-0.083364,31.377551
2026-06-02,META,-0.006087,-0.001193,-0.423955,-0.973644,1.490694,-0.020937,-0.104983,25.336735
2026-06-03,META,0.049435,-0.001123,-0.396056,-0.909371,1.462502,0.020593,-0.056905,49.826531
2026-06-05,META,-0.029276,-0.001241,-0.419043,-0.999804,1.489867,-0.032437,-0.080421,23.704082
2026-06-08,META,-0.015097,-0.001297,-0.433399,-1.045514,1.488472,-0.039762,-0.105004,20.158163
2026-06-10,META,-0.007516,-0.00131,-0.424943,-1.056815,1.481999,-0.046555,-0.105299,19.545918
2026-06-11,META,-0.021463,-0.001376,-0.441712,-1.107374,1.453138,-0.05733,-0.073781,19.75
2026-06-12,META,-0.007959,-0.001472,-0.46758,-1.18503,1.443452,-0.080518,-0.076144,19.137755
2026-06-16,META,0.017302,-0.001287,-0.434337,-1.031293,1.463574,-0.017997,-0.025127,26.153061
2026-06-17,META,-0.041876,-0.001447,-0.475578,-1.14967,1.493611,-0.071383,-0.06448,20.97449
2026-06-18,META,0.009184,-0.001415,-0.468032,-1.123771,1.486625,-0.042133,-0.027693,27.581633
2026-06-22,META,-0.020016,-0.001489,-0.485783,-1.183184,1.49103,-0.07605,-0.049029,22.607143
2026-06-23,META,0.011596,-0.001477,-0.465267,-1.173,1.467114,-0.078753,-0.054951,19.75
2026-06-24,META,-0.007594,-0.001486,-0.466971,-1.179517,1.467506,-0.089281,0.018501,28.52551
2026-06-25,META,-0.027985,-0.001664,-0.507502,-1.319173,1.459426,-0.11345,0.032622,24.443878
2026-06-26,META,0.020826,-0.001614,-0.484695,-1.27414,1.444197,-0.133819,0.04666,25.056122
2026-06-30,META,-0.00656,-0.001509,-0.46798,-1.196484,1.439505,-0.061918,-0.027519,25.132653
2026-05-29,MRK,-0.01225,9.14e-4,0.394627,0.830745,0.353147,0.070032,-0.041189,73.321429
2026-06-01,MRK,-0.032625,7.8e-4,0.362954,0.705002,0.349172,0.026837,-0.038888,47.806122
2026-06-02,MRK,0.00281,7.67e-4,0.357605,0.693677,0.346444,0.022456,-0.038493,50.663265
2026-06-03,MRK,-0.001197,7.03e-4,0.33562,0.636199,0.351742,0.014057,-0.011803,52.908163
2026-06-05,MRK,0.030217,9.77e-4,0.392024,0.867553,0.327537,0.063667,0.043182,79.852041
2026-06-08,MRK,-0.012778,9.22e-4,0.379378,0.819363,0.326308,0.073083,0.020753,78.423469
2026-06-10,MRK,0.011501,9.42e-4,0.371867,0.839438,0.316446,0.070183,0.027435,77.403061
2026-06-11,MRK,-0.002974,8.72e-4,0.362109,0.777319,0.320808,0.074664,0.044546,80.056122
2026-06-12,MRK,-0.019569,8.32e-4,0.356866,0.7408,0.324111,0.049361,0.029755,76.178571
2026-06-16,MRK,0.008311,7.5e-4,0.365464,0.659935,0.256541,0.023188,0.005852,43.397959
2026-06-17,MRK,0.014832,7.57e-4,0.358641,0.666002,0.253741,0.025586,0.010858,46.867347
2026-06-18,MRK,-0.021401,6.4899999999999e-4,0.337733,0.567608,0.238955,-0.003239,-0.002715,44.826531
2026-06-22,MRK,0.017286,7.15e-4,0.352199,0.626044,0.235365,-0.056613,-0.007648,45.030612
2026-06-23,MRK,0.050199,9.52e-4,0.399424,0.821838,0.199167,-0.022956,0.001927,69.52551
2026-06-24,MRK,0.008825,0.001022,0.416354,0.882341,0.198466,0.00735,0.014042,69.321429
2026-06-25,MRK,0.03877,0.001251,0.467253,1.07305,0.20651,0.047862,0.04865,72.566327
2026-06-26,MRK,0.032819,0.00141,0.496552,1.200487,0.193894,0.070027,0.075483,73.586735
2026-06-30,MRK,-0.014589,0.001167,0.455183,0.999641,0.191979,0.115742,0.06339,75.627551
2026-05-29,MS,0.018167,0.001056,0.171042,1.356759,1.374129,0.111824,0.249174,79.765306
2026-06-01,MS,0.011748,0.001099,0.180858,1.412431,1.375361,0.109586,0.271528,78.540816
2026-06-02,MS,0.017456,0.001183,0.203,1.515432,1.377938,0.14345,0.28285,79.357143
2026-06-03,MS,-0.015497,0.001136,0.191942,1.450544,1.385342,0.117707,0.292771,84.19898
2026-06-05,MS,-0.003237,0.001175,0.210521,1.485577,1.394567,0.096095,0.322331,86.994898
2026-06-08,MS,-8.01e-4,0.001167,0.208023,1.47848,1.394324,0.099177,0.320311,88.015306
2026-06-10,MS,-0.001309,0.001152,0.212491,1.45886,1.395257,0.081423,0.338732,84.219388
2026-06-11,MS,0.012036,0.001212,0.221352,1.533817,1.401209,0.108297,0.373152,85.443878
2026-06-12,MS,0.001081,0.001245,0.226749,1.573545,1.399599,0.104267,0.382062,85.852041
2026-06-16,MS,0.019036,0.00131,0.238666,1.652187,1.385373,0.146038,0.38948,88.076531
2026-06-17,MS,0.03119,0.001359,0.262534,1.701964,1.355944,0.167471,0.418858,82.826531
2026-06-18,MS,-0.015758,0.001275,0.240526,1.58819,1.35294,0.177181,0.382114,87.056122
2026-06-22,MS,0.020712,0.001353,0.262805,1.680586,1.347412,0.129632,0.369084,81.806122
2026-06-23,MS,0.009854,0.00138,0.28105,1.712538,1.334782,0.12436,0.364504,87.056122
2026-06-24,MS,-0.026834,0.001221,0.240932,1.50351,1.33721,0.089711,0.346934,89.647959
2026-06-25,MS,0.003921,0.001209,0.240353,1.489213,1.33579,0.095559,0.395543,85.647959
2026-06-26,MS,-0.03353,0.001087,0.211764,1.316982,1.354204,0.051684,0.338658,82.790816
2026-06-30,MS,-0.020445,9.22e-4,0.168662,1.10849,1.318882,-0.009336,0.257989,77.811224
2026-05-29,MSFT,0.05196,-9.9e-4,-0.210037,-1.106496,0.84431,0.060736,0.146407,57.030612
2026-06-01,MSFT,0.020109,-9.06e-4,-0.189169,-1.009788,0.846928,0.111186,0.140099,61.704082
2026-06-02,MSFT,-0.043072,-0.001064,-0.229578,-1.165838,0.846486,0.066946,0.089116,60.438776
2026-06-03,MSFT,-0.024639,-0.001172,-0.261223,-1.276898,0.860935,0.033171,0.040567,57.581633
2026-06-05,MSFT,-7.76e-4,-0.001239,-0.284747,-1.350602,0.873447,0.006547,0.018853,41.867347
2026-06-08,MSFT,-0.014096,-0.00129,-0.297263,-1.4073,0.872232,-0.008142,0.014738,40.438776
2026-06-10,MSFT,7.68e-4,-0.001344,-0.315263,-1.464149,0.880736,-0.037077,-0.011198,24.647959
2026-06-11,MSFT,-0.034663,-0.00152,-0.350428,-1.640204,0.844819,-0.042745,-0.013172,25.260204
2026-06-12,MSFT,-0.004384,-0.001553,-0.357545,-1.672605,0.845071,-0.03571,-0.01216,23.831633
2026-06-16,MSFT,-0.008872,-0.001585,-0.367072,-1.710367,0.863472,-0.070147,0.005207,25.94898
2026-06-17,MSFT,-0.025396,-0.001706,-0.404296,-1.83162,0.886317,-0.105374,-0.025988,19.341837
2026-06-18,MSFT,-0.006507,-0.001769,-0.417893,-1.896941,0.878256,-0.091083,-0.006468,23.627551
2026-06-22,MSFT,-0.02864,-0.001876,-0.447108,-2.003046,0.885506,-0.122393,-0.014487,22.403061
2026-06-23,MSFT,0.032489,-0.001736,-0.408176,-1.833788,0.852748,-0.106625,0.007816,26.484694
2026-06-24,MSFT,-0.022214,-0.00184,-0.434946,-1.93727,0.854508,-0.121554,-0.001394,21.178571
2026-06-25,MSFT,-0.036005,-0.001995,-0.474111,-2.079401,0.850423,-0.151912,-0.011044,19.954082
2026-06-26,MSFT,0.064313,-0.001705,-0.397897,-1.710784,0.818111,-0.096203,0.045407,26.561224
2026-06-30,MSFT,0.004287,-0.001753,-0.401229,-1.752432,0.796991,-0.190003,0.009882,27.581633
2026-05-29,NEE,-0.005242,-3.4e-5,0.203781,-0.033746,0.164203,-0.076033,-0.072091,32.709184
2026-06-01,NEE,-0.041224,-1.99e-4,0.164952,-0.194844,0.159331,-0.137081,-0.096447,25.464286
2026-06-02,NEE,0.022787,-1.3e-4,0.179178,-0.127386,0.156606,-0.102921,-0.07473,34.341837
2026-06-03,NEE,-0.005821,-9.5e-5,0.181105,-0.092401,0.162325,-0.114438,-0.071875,28.117347
2026-06-05,NEE,0.027677,-3.7e-5,0.172985,-0.036024,0.15957,-0.100115,-0.056911,34.545918
2026-06-08,NEE,-0.023583,-1.31e-4,0.150907,-0.127613,0.157426,-0.097637,-0.082259,25.668367
2026-06-10,NEE,0.019184,-5.3e-5,0.154461,-0.051784,0.14602299999999999,-0.102488,-0.072059,26.688776
2026-06-11,NEE,-0.020286,-1.65e-4,0.139515,-0.159301,0.137033,-0.103076,-0.085579,24.852041
2026-06-12,NEE,0.008147,-1.37e-4,0.148305,-0.133022,0.160718,-0.093411,-0.073184,38.214286
2026-06-16,NEE,0.007239,-1.02e-4,0.177914,-0.099233,0.142026,-0.031559,-0.052001,39.234694
2026-06-17,NEE,0.006689,-5.9e-5,0.177046,-0.057985,0.145841,-0.037174,-0.072287,34.846939
2026-06-18,NEE,0.004097,2.2e-5,0.198415,0.021774,0.15804,-0.036753,-0.030726,42.091837
2026-06-22,NEE,-0.004576,4e-6,0.18986,0.003828,0.160163,-0.027894,-0.060467,41.479592
2026-06-23,NEE,0.018588,8.5e-5,0.190579,0.082474,0.149914,-0.023941,-0.051887,40.867347
2026-06-24,NEE,0.014232,2.03e-4,0.219833,0.19816,0.148621,-3.42e-4,-0.038833,47.683673
2026-06-25,NEE,-5.33e-4,1.95e-4,0.213032,0.190553,0.145293,5.7e-4,-0.040481,48.704082
2026-06-26,NEE,0.017038,3.93e-4,0.248443,0.383521,0.14688,0.010382,-0.031072,49.112245
2026-06-30,NEE,-0.017825,4.7e-5,0.182782,0.047123,0.142829,0.049127,-0.054712,48.295918
2026-05-29,NFLX,-0.006428,-0.00219,-0.392587,-1.638104,0.372993,-0.066218,-0.106193,20.484694
2026-06-01,NFLX,-0.004699,-0.0022,-0.393987,-1.64888,0.372817,-0.067456,-0.12129,20.280612
2026-06-02,NFLX,-0.030711,-0.002297,-0.421019,-1.715228,0.372563,-0.084487,-0.155382,14.443878
2026-06-03,NFLX,-0.014704,-0.002428,-0.461218,-1.815378,0.384266,-0.104373,-0.177977,13.015306
2026-06-05,NFLX,0.033411,-0.002242,-0.426254,-1.668463,0.359973,-0.068993,-0.170067,13.831633
2026-06-08,NFLX,0.003333,-0.00222,-0.419864,-1.654969,0.360594,-0.055435,-0.147514,14.647959
2026-06-10,NFLX,0.023013,-0.00215,-0.415506,-1.60335,0.357058,-0.040374,-0.130527,15.668367
2026-06-11,NFLX,-0.025899,-0.002222,-0.422329,-1.65301,0.343563,-0.072895,-0.147309,14.647959
2026-06-12,NFLX,-0.016852,-0.00234,-0.445293,-1.736336,0.337158,-0.082458,-0.157066,14.035714
2026-06-16,NFLX,-0.030159,-0.002474,-0.473123,-1.834026,0.366101,-0.121919,-0.168743,13.219388
2026-06-17,NFLX,-0.00987,-0.00252,-0.495622,-1.867356,0.380233,-0.14155,-0.161107,15.056122
2026-06-18,NFLX,-0.002343,-0.002623,-0.51841,-1.942927,0.377376,-0.133774,-0.157264,14.852041
2026-06-22,NFLX,-0.055008,-0.002832,-0.577031,-2.077588,0.391923,-0.177427,-0.198416,13.831633
2026-06-23,NFLX,0.013699,-0.002815,-0.584464,-2.063728,0.372552,-0.178104,-0.21088,13.831633
2026-06-24,NFLX,-0.012994,-0.002853,-0.594777,-2.090422,0.37343,-0.180657,-0.230176,13.423469
2026-06-25,NFLX,-0.01453,-0.002978,-0.628178,-2.184675,0.361834,-0.191378,-0.241143,13.423469
2026-06-26,NFLX,0.048275,-0.002856,-0.60251,-2.069795,0.3309,-0.155009,-0.209997,13.831633
2026-06-30,NFLX,-0.040045,-0.002938,-0.602926,-2.12759,0.310687,-0.168317,-0.252747,13.015306
2026-05-29,NVDA,-0.017007,9.42e-4,0.038918,0.856274,1.781491,0.009032,0.191602,74.137755
2026-06-01,NVDA,0.059889,0.001178,0.095179,1.048961,1.788551,0.130562,0.246098,83.19898
2026-06-02,NVDA,-0.008222,0.001056,0.069458,0.942587,1.782426,0.122632,0.21733,81.158163
2026-06-03,NVDA,-0.0292,9.19e-4,0.036614,0.8151,1.796592,0.081973,0.171321,79.933673
2026-06-05,NVDA,-0.036205,8.39e-4,0.031568,0.73676,1.82977,-0.013136,0.153414,70.260204
2026-06-08,NVDA,0.014996,8.96e-4,0.044392,0.787073,1.831016,-0.030483,0.129188,72.096939
2026-06-10,NVDA,-0.021556,8.18e-4,0.041138,0.716766,1.839601,-0.086675,0.094354,54.418367
2026-06-11,NVDA,0.005207,7.94e-4,0.026468,0.696082,1.828106,-0.072063,0.136588,56.459184
2026-06-12,NVDA,-0.003846,7.82e-4,0.017695,0.684917,1.824112,-0.091396,0.138363,55.642857
2026-06-16,NVDA,-0.017762,7.61e-4,-0.007772,0.664831,1.840742,-0.067066,0.149723,55.234694
2026-06-17,NVDA,-8.19e-4,7.19e-4,-0.006047,0.628743,1.832915,-0.07948,0.146113,52.989796
2026-06-18,NVDA,0.021713,8.64e-4,0.023349,0.752166,1.848544,-0.044966,0.219977,79.729592
2026-06-22,NVDA,-0.006536,8.34e-4,0.019123,0.727613,1.849592,-0.031022,0.190925,55.642857
2026-06-23,NVDA,-0.026743,6.68e-4,-0.003039,0.580605,1.860433,-0.071007,0.119543,50.744898
2026-06-24,NVDA,-0.004735,4.78e-4,-0.050239,0.419822,1.861406,-0.073816,0.162112,51.969388
2026-06-25,NVDA,-0.017828,4.19e-4,-0.060123,0.367762,1.86506,-0.088988,0.168458,47.19898
2026-06-26,NVDA,-0.009168,3.47e-4,-0.064429,0.303426,1.865956,-0.094403,0.149296,43.933673
2026-06-30,NVDA,0.018474,5.21e-4,-0.038347,0.458897,1.851416,-0.108174,0.138492,49.928571
2026-05-29,ORCL,0.105903,9.66e-4,0.063592,0.398447,1.707973,0.37813600000000003,0.55282,73.744898
2026-06-01,ORCL,0.096356,0.001348,0.155569,0.550176,1.719515,0.44416,0.665324,76.397959
2026-06-02,ORCL,-0.015744,0.001246,0.133584,0.508437,1.717374,0.356592,0.605172,74.561224
2026-06-03,ORCL,-0.051246,0.001064,0.086335,0.432835,1.743537,0.277553,0.488016,75.52551
2026-06-05,ORCL,-0.070069,6.9e-4,-0.010987,0.278255,1.852168,0.101273,0.396966,74.852041
2026-06-08,ORCL,-0.010969,6.43e-4,-0.023676,0.259922,1.850935,0.08099,0.417805,74.239796
2026-06-10,ORCL,-0.006342,5.45e-4,-0.030109,0.219919,1.851276,0.038279,0.264514,62.27551
2026-06-11,ORCL,-0.10226,-3.81e-4,-0.242833,-0.155021,1.700102,-0.014612,0.1869,46.561224
2026-06-12,ORCL,-0.005245,-6.42e-4,-0.33509100000000003,-0.263759,1.795943,-0.029669,0.187093,45.94898
2026-06-16,ORCL,-0.016412,-5.7e-4,-0.338073,-0.23414,1.81997,0.009217,0.23172,57.581633
2026-06-17,ORCL,-0.012999,-6.74e-4,-0.354658,-0.277026,1.8222,-0.016505,0.180105,43.091837
