symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
TWLO,225.89,258.35,98.44,2026-09-09,SOFTWARE - INFRASTRUCTURE,34691105000,31.16,33.9,3.864,7.25,7.25,0.135,0.0206,0.206,0.0783,5572328000,36.51,499808000,66.29,46.72,0.1045,1.405,256.1,6,20,4,0,1,153575000,NA,0.35,5.94,58.46,Twilio Inc,TECHNOLOGY,45,60,65,75,31,74.2,0.1337,61.42,225.89,250.06,207.09,125.51,109.08,-0.0967,0.0908,0.7998,1.0709,233.124,216.2414,163.7679,50.1209,2.0735,2.6385,-0.5649,252.401,213.847,0.3124,0.4976,2070885.7143,1.3592,8e-4,0.0022,0.0014,0.0307,750,-0.0249,0.2855,0.4876,0.7267,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,55.6701,93.299,30,76.1108,768,1.1908,0.123,0.0257,0.5317,0.0045,0.0433,1.1356,1.6523,1,0,13.84,No Signal,0.03,1.23,Stable,FALSE,2.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.4892,NA,NA,NA,NA,NA,NA,0.1106,NA,0.1106,0.4892,5067220000,993162000,823261000,0.1045,8977808000,993162000,823261000,0.1045,93.8,93.3,84,0,55.2,76.5,76.5,44.9,67.8,50.5,85.6,72.2,74.2,62.4,80.6,50,FALSE,75.4,75.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,90.2,0.0045,Alpha Leader,GX RSI MA200 ANALYST,225.89,-9.67,258.35,98.44,3.864,66.29,0.4892,0.0783,0.206,0.135,0.1045,0.1106,0.1106,NA,NA,34691105000,$34.7B,31.2,-9.7%,+9.1%,+80%,+107.1%,62.4,62.4,80.6,57.44,0.03,Tier 2: Golden Cross
TXN,258.92,332.33,150.2,2026-09-07,SEMICONDUCTORS,236019728000,39.22,25.64,12.87,6.59,6.59,0.352,0.131,0.311,0.426,19453000000,21.38,9520000000,24.69,0.518,0.0046,1.314,324.71,2,16,16,2,0,913248000,0.0221,0.904,12.28,19.72,Texas Instruments Incorporated,TECHNOLOGY,25,20,95,90,36,62.5,0.2541,58.5,258.92,280.44,282.01,190.05,185.82,-0.0767,-0.0819,0.3624,0.3934,265.479,279.5,239.8874,41.9681,-2.5452,-2.5244,-0.0208,283.5513,247.4067,0.3185,0.2715,5385519.0476,1.3528,8e-4,9e-4,1e-4,0.0194,750,0.0073,-0.0427,0.3084,0.0807,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,22.6804,77.3196,30,40.768,768,-0.088,-0.1057,-0.1368,0.5159,0.0017,0.0284,0.4234,0.9389,1,2,19.16,No Signal,0.02,3.34,Increasing,FALSE,2.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5702,1816666666.6667,NA,NA,NA,NA,NA,0.7804,1816666666.6667,0.7804,0.5702,17682000000,14052000000,3660000000,0.0046,18007000000,14052000000,3660000000,0.0046,75.3,75.3,68.6,78.9,19.6,66,66,29,18,84.5,34.2,89.7,62.5,54.7,46.5,50,FALSE,59.6,59.6,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,64.9,0.0017,Alpha Leader,GX MA200 ANALYST,258.92,-7.670000000000001,332.33,150.2,12.87,24.69,0.5702,0.426,0.311,0.352,0.0046,0.7804,0.7804,NA,NA,236019728000,$236B,39.2,-7.7%,-8.2%,+36.2%,+39.3%,54.7,54.7,46.5,52.82,0.02,Tier 2: Golden Cross
TXRH,182.84,215.47,152.58,2026-09-01,RESTAURANTS,12839366000,31.25,30.49,8.43,6.26,6.26,0.277,0.0872,0.0663,0.0851,6231515000,94.4,705438000,19.88,-0.005,0.1265,0.797,217.74,2,12,13,1,0,65641000,0.0144,2.412,2.25,23.41,Texas Roadhouse Inc,CONSUMER CYCLICAL,45,40,80,40,28,63.4,0.1909,55.59,182.84,207.46,164.24,169.44,167.48,-0.1187,0.1132,0.0791,0.0917,200.2835,198.4226,179.8339,27.0594,-1.713,-0.4496,-1.2635,215.8449,184.7221,-0.0605,0.2326,696500,0.6801,8e-4,9e-4,2e-4,0.0163,750,-0.03,0.1081,0.2589,0.1808,FALSE,FALSE,TRUE,TRUE,Oversold,FALSE,35,20,58.7629,37.6289,30,39.9046,768,-0.0315,-0.1241,0.0465,0.4524,-3e-4,0.0223,-0.0816,-0.2309,1,0,17.08,No Signal,0.03,2.04,Stable,FALSE,3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,319769666.6667,NA,NA,NA,NA,NA,0.0321,319769666.6667,0.0321,NA,5878075000,50000000,202427000,0.1265,1558552000,50000000,202427000,0.1265,35.1,34,19.6,0,57.7,31.6,31.6,44.2,31.1,76.8,93.7,41.2,63.4,59.5,28.2,50,FALSE,35,35,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,28.9,-3e-4,Analyst Upside,GX MA200 ANALYST,182.84,-11.87,215.47,152.58,8.43,19.88,NA,0.0851,0.0663,0.277,0.1265,0.0321,0.0321,NA,NA,12839366000,$12.8B,31.2,-11.9%,+11.3%,+7.9%,+9.2%,59.5,59.5,28.2,55.699999999999996,0.03,Tier 2: Golden Cross
U,42.75,52.15,16.78,2026-09-02,SOFTWARE - APPLICATION,18008439000,NA,37.31,6.11,-1.32,-1.32,-0.174,-0.0312,-0.29,-0.0518,2028410000,4.7,146200000,134.62,0,-0.0804,2.019,49.1,4,18,4,0,0,440089000,NA,NA,9.08,6.89,Unity Software Inc,TECHNOLOGY,50,40,15,20,26,75,0.1485,35.5,42.75,43.1,26.66,19.43,45.5,-0.0081,0.6035,1.2002,-0.0604,44.2905,36.8466,32.0876,56.4204,3.0537,5.2795,-2.2257,48.3412,40.2398,0.3098,0.3208,10147180.9524,1.9534,8e-4,0.0011,3e-4,0.0395,750,0.0317,-0.1045,0.6274,0.1248,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,95.3608,98.4536,30,89.049,768,-0.2506,0.3564,0.4361,0.5238,0.0052,0.0339,1.3058,2.4238,1,1,30.32,No Signal,0.07,1.88,Decreasing,FALSE,7.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7417,289571333.3333,NA,NA,NA,NA,NA,NA,289571333.3333,NA,0.7417,1849648000,NA,2351987000,-0.0804,3033890000,NA,2351987000,-0.0804,94.8,99,77.8,61.3,93.8,88.9,88.9,50,45.9,16,50,4.1,75,36.6,96.2,50,FALSE,82.8,82.8,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,99,0.0052,Alpha Leader,GX RSI MA200 ANALYST,42.75,-0.8099999999999999,52.15,16.78,6.11,134.62,0.7417,-0.0518,-0.29,-0.174,-0.0804,NA,NA,NA,NA,18008439000,$18B,N/A,-0.8%,+60.4%,+120%,-6%,36.6,36.6,96.2,41.96,0.07,Tier 2: Golden Cross
UNH,400.84,461.62,254.52,2026-09-07,HEALTHCARE PLANS,356470817000,25.51,17.86,3.656,15.57,15.57,0.141,0.0487,0.0314,0.0713,450525987000,497.54,26681000000,15.68,0.615,0.0974,0.622,475.23,7,16,4,0,0,897595000,0.0223,1.089,0.892,108.78,UnitedHealth Group Incorporated,HEALTHCARE,45,60,65,40,27,77.8,0.1856,56.53,400.84,408.74,407.46,277.05,320.25,-0.0193,-0.0162,0.4468,0.2516,396.517,411.1974,351.9268,49.9649,-0.7357,-1.0714,0.3357,406.8563,386.1777,0.7091,0.1953,4235390.4762,0.2436,8e-4,0,-7e-4,0.0242,750,0.0148,-0.0359,0.3844,-0.4706,TRUE,FALSE,TRUE,TRUE,Neutral,TRUE,35,45,35.567,82.9897,70,49.768,768,-0.5666,-0.0755,-0.0525,0.4841,0.0019,0.0196,0.4709,1.5169,1,1,23.01,No Signal,0.02,3.84,Stable,FALSE,1.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,20820666666.6667,NA,NA,NA,NA,NA,0.665,20820666666.6667,0.665,NA,447567000000,69501000000,28585000000,0.0974,104513000000,69501000000,28585000000,0.0974,78.4,91.2,42.8,61.3,36.1,66.4,66.4,58,71,52.6,38.7,30.9,77.8,53.4,63.3,50,FALSE,63.7,63.7,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,74.7,0.0019,Alpha Leader,GX MACD MA200 ANALYST,400.84,-1.9300000000000002,461.62,254.52,3.656,15.68,NA,0.0713,0.0314,0.141,0.0974,0.665,0.665,NA,NA,356470817000,$356.5B,25.5,-1.9%,-1.6%,+44.7%,+25.2%,53.4,53.4,63.3,52.04,0.02,Tier 2: Golden Cross
UPS,100.48,116.86,76.95,2026-09-09,INTEGRATED FREIGHT & LOGISTICS,85486535000,18.68,12.87,5.78,5.38,5.38,0.296,0.0728,0.0508,0.0905,89929998000,105.86,12084000000,10.26,-0.53,-0.0127,1.038,116.08,0,14,12,1,2,749349000,0.0641,1.454,1.235,17.7,United Parcel Service Inc,INDUSTRIALS,75,40,80,40,29,57.8,0.1553,62.53,100.48,104.72,103.26,97.89,84.32,-0.0405,-0.0269,0.0265,0.1917,103.5235,107.5712,104.928,36.5778,-1.1966,-1.1273,-0.0693,106.4355,100.6115,-0.0226,0.1799,4156409.5238,0.7704,8e-4,-5e-4,-0.0012,0.0172,750,-0.0122,-0.2613,0.2727,-1.1193,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,31.4433,32.9897,30,25.7809,768,-0.6702,-0.1417,-0.0995,0.5238,-8e-4,0.018,-0.1907,-0.6674,1,0,28.08,No Signal,0.03,5.08,Increasing,FALSE,3.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,5352666666.6667,NA,NA,NA,NA,NA,1.5653,5352666666.6667,1.5653,NA,88661000000,23585000000,4653000000,-0.0127,15067000000,23585000000,4653000000,-0.0127,29.4,23.2,77.8,0,26.8,34.2,34.2,73.9,49.2,78.4,17.1,38.1,57.8,56.3,22.7,50,FALSE,34.8,34.8,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,28.4,-8e-4,Consistent Beat,GX ANALYST,100.48,-4.05,116.86,76.95,5.78,10.26,NA,0.0905,0.0508,0.296,-0.0127,1.5653,1.5653,NA,NA,85486535000,$85.5B,18.7,-4%,-2.7%,+2.6%,+19.2%,56.3,56.3,22.7,53.779999999999994,0.03,Tier 2: Golden Cross
UPST,26.98,71.38,23.96,2026-09-02,CREDIT SERVICES,2621540000,54.78,44.05,3.5,0.5,0.5,0.0794,0.0198,0.0469,0.072,1285890000,13.26,115055000,NA,2.112,0.4257,2.165,40.4,2,6,6,0,1,95712000,NA,NA,3.928,8.2,Upstart Holdings Inc,FINANCIAL SERVICES,25,60,40,40,15,63.3,0.4974,42.58,26.98,30.21,30.3,25.76,68.22,-0.1069,-0.1096,0.0474,-0.6045,29.364,30.1438,33.996,39.1646,-1.9475,-1.0925,-0.855,31.6048,27.1232,-0.0319,0.5367,4120280.9524,2.7035,8e-4,0.0013,5e-4,0.0506,750,-0.0327,-0.1944,0.8033,0.1644,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,19.0722,35.0515,30,22.482,768,-0.4686,-0.0493,-0.1538,0.4444,-5e-4,0.0345,-0.1315,-0.2401,1,0,45.2,Low Signal,0.26,4.65,Stable,FALSE,25.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-25272333.3333,NA,NA,NA,NA,NA,2.5118,-25272333.3333,2.5118,NA,1043857000,2003129000,455957000,0.4257,797488000,2003129000,455957000,0.4257,31.4,33.5,16,0,17,23.5,23.5,16.7,72.7,39.2,8.1,36.1,63.3,35.9,21.5,50,FALSE,24.9,24.9,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,15.5,-5e-4,Analyst Upside,ANALYST,26.98,-10.69,71.38,23.96,3.5,NA,NA,0.072,0.0469,0.0794,0.4257,2.5118,2.5118,NA,NA,2621540000,$2.6B,54.8,-10.7%,-11%,+4.7%,-60.5%,35.9,35.9,21.5,41.54,0.26,No Signal
UTZ,14.21,14.27,6.72,2026-09-02,PACKAGED FOODS,2045703000,NA,18.08,1.808,-0.33,-0.33,-0.0311,7e-4,-0.02,0.0215,1453100000,16.54,90700000,22.94,-0.478,2e-4,0.768,14.31,1,0,9,0,0,88613000,0.0262,NA,1.535,7.86,Utz Brands Inc,CONSUMER DEFENSIVE,50,75,15,20,10,55,0.007,40.5,14.21,14.11,7.09,7.3,13.53,0.0071,1.0042,0.9466,0.0503,14.1765,12.2286,9.5684,78.077,3.2775,4.582,-1.3045,14.2716,14.0814,0.6761,0.0533,2127800,0.3332,8e-4,6e-4,-1e-4,0.0402,750,0.0055,0.0953,0.6389,-0.0508,TRUE,TRUE,TRUE,TRUE,Overbought,FALSE,100,30,99.4845,95.8763,30,81.5206,768,-0.4995,-0.0278,0.9864,0.4524,0.0056,0.0824,1.4187,1.085,1,2,32.83,No Signal,0.08,3.18,Stable,FALSE,8.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.249,12633333.3333,NA,NA,NA,NA,NA,1.2053,12633333.3333,1.2053,0.249,1438800000,838800000,58600000,2e-4,695900000,838800000,58600000,2e-4,95.9,81.4,19.6,78.9,99.5,75.9,75.9,50,92.3,23.7,21.6,14.9,55,39.9,93.2,50,FALSE,74.7,74.7,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,89.2,0.0056,Alpha Leader,GX MA200,14.21,0.7100000000000001,14.27,6.72,1.808,22.94,0.249,0.0215,-0.02,-0.0311,2e-4,1.2053,1.2053,NA,NA,2045703000,$2B,N/A,+0.7%,+100.4%,+94.7%,+5%,39.9,39.9,93.2,43.94,0.08,Tier 2: Golden Cross
V,368.64,385.57,292.74,2026-09-07,CREDIT SERVICES,700273459000,31.95,25.19,20.4,11.74,11.74,0.612,0.191,0.508,0.661,44487999000,23.4,31094000000,24.87,0.102,0.1068,0.761,419.36,9,27,3,0,1,1704113000,0.0071,1.715,16.26,18.87,Visa Inc. Class A,FINANCIAL SERVICES,45,20,95,90,40,76.9,0.1376,64.94,368.64,361.32,322.96,306.5,342.3,0.0203,0.1414,0.2027,0.077,372.0925,363.841,334.3075,48.191,1.0827,1.3982,-0.3155,388.6593,355.5257,0.3958,0.2034,6540280.9524,0.6295,8e-4,6e-4,-1e-4,0.0118,750,-0.0117,0.0342,0.1874,-0.1964,FALSE,TRUE,TRUE,TRUE,Neutral,FALSE,100,45,69.0722,56.1856,30,66.7088,768,-0.1341,-0.0203,0.1082,0.4206,3e-4,0.0163,0.0814,0.3152,1,0,18.18,No Signal,0.01,3.63,Increasing,FALSE,1.3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,19988666666.6667,NA,NA,NA,NA,NA,0.6782,19988666666.6667,0.6782,NA,40000000000,23858000000,12359000000,0.1068,35178000000,23858000000,12359000000,0.1068,49,52.6,6.2,0,70.1,39.6,39.6,41.3,7.7,93.3,37.8,97.9,76.9,61.5,62.1,50,FALSE,48.3,48.3,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,47.9,3e-4,Balanced,GX MA200 ANALYST,368.64,2.03,385.57,292.74,20.4,24.87,NA,0.661,0.508,0.612,0.1068,0.6782,0.6782,NA,NA,700273459000,$700.3B,32,+2%,+14.1%,+20.3%,+7.7%,61.5,61.5,62.1,56.9,0.01,Tier 2: Golden Cross
VEEV,264.84,310.5,148.05,2026-08-29,HEALTH INFORMATION SERVICES,45830128000,46.25,27.03,5.35,6.1,6.1,0.139,0.073,0.284,0.309,3319216000,20.26,1026113000,30.4,0.146,0.1627,0.922,260.44,9,13,7,1,0,162443000,NA,1.098,9.45,44.83,Veeva Systems Inc Class A,HEALTHCARE,25,40,65,90,30,75,-0.0166,54.75,264.84,234.69,163.76,180.79,282.78,0.1285,0.6172,0.4649,-0.0634,258.696,221.874,198.5776,58.6583,6.69,7.2053,-0.5153,292.9508,224.4412,0.5897,0.6599,1920571.4286,0.7154,8e-4,5e-4,-3e-4,0.0224,750,-0.0318,-0.0148,0.3552,-0.1954,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,95.8763,84.0206,30,86.317,768,-0.21560000000000001,0.3145,0.525,0.4444,0.0019,0.0313,0.4727,0.9504,1,0,29.65,No Signal,0.04,2.98,Decreasing,FALSE,3.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7553,3195311000,NA,1812012000,0.1627,7431449000,NA,1812012000,0.1627,78.9,75.8,16,0,95.9,60.2,60.2,21.7,52.5,52.1,50,84.5,75,52.3,91,50,FALSE,66.4,66.4,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,78.4,0.0019,Alpha Leader,GX RSI MA200,264.84,12.85,310.5,148.05,5.35,30.4,0.7553,0.309,0.284,0.139,0.1627,NA,NA,NA,NA,45830128000,$45.8B,46.2,+12.8%,+61.7%,+46.5%,-6.3%,52.3,52.3,91,51.379999999999995,0.04,Tier 2: Golden Cross
VERA,35.28,56.05,21.71,2026-09-01,BIOTECHNOLOGY,2455919000,NA,NA,6.11,-5.87,-5.87,-0.917,-0.468,0,0,0,0,-415224000,-3.597,0,0,0.954,77.14,1,12,1,0,0,72063000,NA,NA,NA,5.67,Vera Therapeutics Inc,HEALTHCARE,50,40,15,20,14,75,1.1865,35.5,35.28,31.58,31.62,41.17,24.75,0.1172,0.1157,-0.1431,0.4255,33.263,35.7419,39.4742,54.3384,1.0652,-0.1562,1.2214,37.5482,28.9778,0.7353,0.5951,1991957.1429,1.2727,8e-4,0.002,0.0012,0.0496,750,-0.0115,0.2601,0.7879,0.3965,TRUE,FALSE,FALSE,FALSE,Neutral,TRUE,15,85,59.7938,14.9485,70,44.4278,768,0.1697,-0.0354,0.0675,0.3889,-0.0012,0.0349,-0.2974,-0.5369,1,0,44.42,Low Signal,0.23,6.95,Increasing,FALSE,23.3%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-156543000,NA,NA,NA,NA,NA,0.1845,-156543000,0.1845,NA,NA,75228000,48876000,NA,407758000,75228000,48876000,NA,22.7,24.7,1,0,62.9,22.6,22.6,50,45.9,4.6,76.6,17,75,39.7,42.9,50,FALSE,30,30,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,22.7,-0.0012,Analyst Upside,MACD RSI ANALYST,35.28,11.72,56.05,21.71,6.11,-3.597,NA,0,0,-0.917,0,0.1845,0.1845,NA,NA,2455919000,$2.5B,N/A,+11.7%,+11.6%,-14.3%,+42.5%,39.7,39.7,42.9,43.82,0.23,No Signal
VERX,12.92,26.54,10.21,2026-09-01,SOFTWARE - APPLICATION,2297007000,708,16.64,9.62,0.02,0.02,0.0146,0.0065,0.0045,0.0337,787439000,4.916,19386000,27.81,-0.44,0.1435,0.813,17.15,3,4,8,0,0,80062000,NA,NA,3.099,1.529,Vertex,TECHNOLOGY,25,40,40,40,15,66.7,0.3274,38.92,12.92,12.135,12.79,13.74,25.93,0.0647,0.0102,-0.0597,-0.5017,13.3798,12.8216,14.5858,46.3284,2.0297,2.5258,-0.4962,14.5786,12.1809,0.3083,0.5214,1679438.0952,0.7709,8e-4,-1e-4,-9e-4,0.0335,750,-0.0562,-0.1797,0.5325,-0.42,FALSE,TRUE,FALSE,FALSE,Neutral,FALSE,55,45,40.7216,24.7423,30,40.6649,768,-0.6365,-0.0153,-0.0404,0.4762,-0.0013,0.0426,-0.3276,-0.4845,1,0,28.86,No Signal,0.07,1.63,Decreasing,FALSE,6.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.6435,59068500,NA,NA,NA,NA,NA,1.4044,59068500,1.4044,0.6435,748444000,338605000,230489000,0.1435,241107000,338605000,230489000,0.1435,21.1,26.3,35.1,0,37.6,25.6,25.6,50,27.9,27.3,18.9,24.7,66.7,34.7,33.9,50,FALSE,29,29,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,21.1,-0.0013,Analyst Upside,ANALYST,12.92,6.47,26.54,10.21,9.62,27.81,0.6435,0.0337,0.0045,0.0146,0.1435,1.4044,1.4044,NA,NA,2297007000,$2.3B,708,+6.5%,+1%,-6%,-50.2%,34.7,34.7,33.9,40.82,0.07,No Signal
VITL,10.08,51.93,7.95,2026-09-02,FARM PRODUCTS,458509000,NA,208.33,1.616,-0.05,-0.05,5e-4,4e-4,2e-4,-0.242,765672000,17.45,15713000,27.9,0.513,0.2687,1.071,13.22,1,2,7,0,0,42931500,NA,NA,0.713,7.52,Vital Farms Inc,CONSUMER DEFENSIVE,50,75,40,40,10,60,0.3115,51.5,10.08,11.26,10.54,17.47,47.25,-0.1048,-0.0436,-0.423,-0.7867,10.7635,11.9738,18.2456,36.1097,-4.7285,-4.1745,-0.554,11.7533,9.7737,0.1547,0.4265,1286266.6667,0.5385,8e-4,5e-4,-3e-4,0.0342,750,0.0216,0.0156,0.5432,-0.1342,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,27.3196,1.5464,30,18.2552,768,-0.504,-0.2711,-0.0395,0.4524,-0.0052,0.0437,-1.2978,-1.8729,1,1,44.97,Low Signal,0.2,4.83,Stable,FALSE,19.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.3762,9103666.6667,NA,NA,NA,NA,NA,0.1058,9103666.6667,0.1058,0.3762,759444000,30000000,21239000,0.2687,283653000,30000000,21239000,0.2687,1,4.6,19.6,61.3,38.1,17.2,17.2,50,94.5,26.3,86.5,23.7,60,52.4,5.9,50,FALSE,19.8,19.8,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,8.2,-0.0052,Analyst Upside,ANALYST,10.08,-10.48,51.93,7.95,1.616,27.9,0.3762,-0.242,2e-4,5e-4,0.2687,0.1058,0.1058,NA,NA,458509000,$458.5M,N/A,-10.5%,-4.4%,-42.3%,-78.7%,52.4,52.4,5.9,51.44,0.2,No Signal
WAL,79.94,95.75,65.11,2026-08-29,BANKS - REGIONAL,8587329000,8.99,7.94,1.151,8.76,8.76,0.13,0.0109,0.282,0.394,3487100000,32.18,NA,NA,0.14,0.1736,1.332,93.07,4,7,4,0,0,109101000,0.0206,1.467,4.25,67.88,Western Alliance Bancorporation,FINANCIAL SERVICES,90,90,65,90,15,75,0.1642,81,79.94,80.48,81.57,68.12,89.33,-0.0067,-0.02,0.1735,-0.1051,80.0565,81.1392,81.5282,48.8833,-0.5678,-0.7563,0.1886,82.9676,77.1454,0.48,0.2027,977000,1.47,8e-4,0.001,3e-4,0.0224,750,-0.007,-0.024,0.3562,0.1856,FALSE,FALSE,FALSE,FALSE,Neutral,TRUE,15,45,34.0206,50.5155,70,37.8093,768,-0.0223,-0.0675,-0.0368,0.5,-2e-4,0.0161,-0.0395,-0.154,1,0,41.2,Low Signal,0.05,6.1,Decreasing,FALSE,4.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1886,NA,0.1886,NA,135800000,1479000000,NA,0.1736,7842000000,1479000000,NA,0.1736,37.1,36.6,55.7,0,38.7,37.2,37.2,97.8,98.9,49,75.7,83,75,77.9,42.2,50,FALSE,44.5,44.5,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,41.8,-2e-4,Analyst Upside,MACD ANALYST,79.94,-0.67,95.75,65.11,1.151,NA,NA,0.394,0.282,0.13,0.1736,0.1886,0.1886,NA,NA,8587329000,$8.6B,9,-0.7%,-2%,+17.3%,-10.5%,77.9,77.9,42.2,66.74000000000001,0.05,No Signal
WBS,NA,79.4,51.49,2026-08-29,BANKS - REGIONAL,12568934000,12.63,12.3,1.326,6.14,6.14,0.107,0.0122,0.368,0.506,2769366000,17.2,NA,NA,0.028,0.028,1.005,76.18,1,1,11,1,0,162033000,0.0205,1.728,5.87,57.33,Webster Financial Corporation,FINANCIAL SERVICES,90,90,65,90,14,53.6,NA,78.86,77.57,78.75,76.01,76.01,76.01,-0.015,0.0205,0.0205,0.0205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18828544.375,NA,-0.0015,0.0017,0.0025,0.0101,12,0.0084,NA,0.1607,3.9726,NA,NA,NA,NA,Neutral,NA,15,50,41.7526,31.4433,NA,NA,26,0.0175,0.0175,0.0175,0.5385,7e-4,0.0105,0.1812,1.0868,0.4127,1,25.89,No Signal,0.09,2.45,Increasing,FALSE,9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3,82,88.1,61.3,53.1,70,58.3,91.3,97.3,42.3,50,93.8,53.6,70.2,50,50,FALSE,58.1,58.1,Neutral,Neutral,FALSE,FALSE,NEUTRAL,Developing,61.9,7e-4,High IR,,77.57,-1.5,79.4,51.49,1.326,NA,NA,0.506,0.368,0.107,0.028,NA,NA,NA,NA,12568934000,$12.6B,12.6,-1.5%,+2.1%,+2.1%,+2.1%,70.2,70.2,50,62.12,0.09,Tier 5: Underdog Watch
