symbol,price,high_52w,low_52w,last_fetched,industry,market_cap,pe_ratio,pe_forward,pb_ratio,eps,eps_forward,roe,roa,profit_margin,operating_margin,revenue,revenue_per_share,ebitda,ev_ebitda,earningsGrowth,revenue_growth,beta_av,analyst_target,analyst_strong_buy,analyst_buy,analyst_hold,analyst_sell,analyst_strong_sell,shares_outstanding,dividend_yield,peg_ratio,ev_revenue,book_value,company,sector,pe_score,pb_score,roe_score,margin_score,analyst_total,analyst_score,analyst_upside,fundamental_score,price_now,price_1m,price_3m,price_6m,price_1y,ret_1m,ret_3m,ret_6m,ret_1y,ma20,ma50,ma200,rsi14,macd_line,macd_signal,macd_hist,bb_upper,bb_lower,bb_pct,vol_annual,avg_vol_30,beta,spy_mean_daily,mean_daily_ret,mean_daily_alpha,sd_daily_alpha,days_in_pull,today_alpha,jensen_alpha_ann,tracking_error,info_ratio,above_ma20,above_ma50,above_ma200,golden_cross,rsi_zone,macd_bullish,trend_score,rsi_score,ret3m_score,ret6m_score,macd_score,momentum_score,days_tracked,cum_alpha_all,alpha_30d,alpha_63d,alpha_hit_rate,hist_mean_alpha,hist_sd_alpha,hist_alpha_ann,hist_ir,confidence_weight,alpha_streak,squeeze_score,squeeze_tier,short_percent_float,short_ratio,short_trend,fundamentals_improving,short_float_pct,improvement_count,put_call_ratio,put_call_oi,options_volume,avg_iv,options_score,options_sentiment,above_vwap,squeeze_poly,debt_equity_poly,revenue_poly,gross_margin,fcf,shares_float,market_cap_poly,vwap,vol_ratio,open_gap_pct,debt_equity,fcf_sec,debt_equity_sec,gross_margin_sec,revenue_sec,total_debt_sec,cash_sec,rev_cagr_sec,equity_sec,total_debt,cash,rev_cagr,p_ann_alpha,p_ir,p_hit_rate,p_streak,p_alpha_63d,alpha_score_raw,alpha_score,q_pe,q_pb,q_roe,q_de,q_margin,q_analyst,quality_gate,tech_filter,options_signal,options_live,final_score,master_score,rating,signal,golden_cross_flag,squeeze_candidate,regime,confidence_band,master_percentile,expected_return_1d,primary_driver,signal_matches,close,changesPercentage,yearHigh,yearLow,priceToBook,enterpriseToEbitda,grossMargin,operatingMargin,profitMargins,returnOnEquity,revenueGrowth,debtToEquity,debt_to_equity,currentRatio,current_ratio,marketCap,mktcap_fmt,pe_fmt,ret_1m_fmt,ret_3m_fmt,ret_6m_fmt,ret_1y_fmt,value_score,quality_score,growth_score,safety_score,short_float,tier
TER,NA,487.72,125.78,2026-09-20,SEMICONDUCTOR EQUIPMENT & MATERIALS,58075898000,51.03,28.57,16.9,7.28,7.28,0.365,0.198,0.258,0.332,4464031000,28.44,1504894000,38.78,3.858,0.0918,1.778,446.47,1,11,5,0,0,156341000,0.0014,0.68,12.95,20.08,Teradyne Inc,TECHNOLOGY,25,20,95,90,17,69.1,NA,59.16,389.14,364.9,471.96,295.61,134.68,0.0664,-0.1755,0.3164,1.8894,359.1615,365.6542,326.7789,56.6941,-0.1505,-1.1781,1.0276,395.0799,323.2431,0.9173,0.6901,2563609.5238,2.2258,8e-4,0.0026,0.0017,0.0329,749,0.0271,0.181,0.5222,0.8398,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,17.0984,67.8756,70,63.4547,766,1.3061,0.0737,-0.2047,0.4444,-0.0011,0.0465,-0.2734,-0.3701,1,1,21.62,No Signal,0.05,3.2,Increasing,FALSE,5.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5822,450025333.3333,NA,NA,NA,NA,NA,NA,450025333.3333,NA,0.5822,3190024000,NA,349538000,0.0918,3437162000,NA,349538000,0.0918,31.1,37.8,13,47.2,18.7,28.9,28.9,16.5,13.7,85.1,50,80.4,69.1,53.2,69.1,50,FALSE,42.2,42.2,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,40.2,-0.0011,Balanced,GX MACD RSI MA200,389.14,6.64,487.72,125.78,16.9,38.78,0.5822,0.332,0.258,0.365,0.0918,NA,NA,NA,NA,58075898000,$58.1B,51,+6.6%,-17.5%,+31.6%,+188.9%,53.2,53.2,69.1,51.92,0.05,Tier 2: Golden Cross
TMO,NA,663.57,434.5,2026-09-18,DIAGNOSTICS & RESEARCH,243412042000,34.85,23.58,4.551,18.89,18.89,0.135,0.0513,0.15,0.188,46336000000,123.89,11739000000,23.1,0.094,0.0196,0.854,645.15,3,19,5,0,1,369747000,0.0028,1.931,6,142.47,Thermo Fisher Scientific Inc,HEALTHCARE,45,60,65,60,28,70.5,NA,58.8,665.3,628.74,505.75,473.36,469.75,0.0581,0.3155,0.4055,0.4163,626.6035,596.2692,538.7465,71.4769,2.751,2.2494,0.5015,667.2501,585.9569,0.976,0.2481,2078400,0.7582,8e-4,5e-4,-3e-4,0.0161,749,0.0171,-0.0257,0.2561,-0.2986,TRUE,TRUE,TRUE,TRUE,Overbought,TRUE,100,30,84.456,77.2021,70,77.2772,766,-0.3117,0.116,0.3925,0.5317,0.0024,0.0207,0.5973,1.814,1,2,18.8,No Signal,0.01,2.74,Decreasing,FALSE,1.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,6829000000,NA,NA,NA,NA,NA,0.8027,6829000000,0.8027,NA,44556000000,42284000000,4064000000,0.0196,52679000000,42284000000,4064000000,0.0196,80.3,90.7,80.8,77.7,88.1,83.9,83.9,38.1,60.1,50,33.3,61.3,70.5,49.9,82.1,50,FALSE,78.4,78.4,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,92.3,0.0024,Alpha Leader,GX MACD MA200,665.3,5.81,663.57,434.5,4.551,23.1,NA,0.188,0.15,0.135,0.0196,0.8027,0.8027,NA,NA,243412042000,$243.4B,34.9,+5.8%,+31.6%,+40.6%,+41.6%,49.9,49.9,82.1,49.94,0.01,Tier 2: Golden Cross
TOST,NA,42.15,22.26,2026-09-15,SOFTWARE - INFRASTRUCTURE,18565360000,40.66,19.01,9.08,0.79,0.79,0.252,0.0895,0.0714,0.0744,6804000000,11.63,477000000,34.59,1,0.2617,1.728,38.92,6,15,9,0,0,514000000,NA,0.247,2.471,3.544,Toast Inc,TECHNOLOGY,25,40,80,40,30,72.5,NA,51.5,29.81,36.71,25.77,25.64,37.96,-0.188,0.1568,0.1626,-0.2147,32.987,32.9522,29.9897,32.1055,-2.9885,-1.4122,-1.5763,37.1758,28.7982,0.1208,0.3215,8587090.4762,1.4576,8e-4,0.0011,3e-4,0.0273,749,0.0075,-0.0286,0.4339,0.1557,FALSE,FALSE,FALSE,TRUE,Neutral,FALSE,15,20,73.5751,46.6321,30,41.149,766,-0.1852,-0.1596,0.1792,0.5159,2e-4,0.0289,0.0499,0.1088,1,1,30.14,No Signal,0.06,4.34,Increasing,FALSE,6.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.2589,335666666.6667,NA,NA,NA,NA,NA,NA,335666666.6667,NA,0.2589,6153000000,NA,1015000000,0.2617,2045000000,NA,1015000000,0.2617,54.4,53.9,69.9,47.2,78.8,60.3,60.3,25.2,26.2,72.7,50,43.3,72.5,48.4,39.3,50,FALSE,53.5,53.5,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,55.7,2e-4,Balanced,GX,29.81,-18.8,42.15,22.26,9.08,34.59,0.2589,0.0744,0.0714,0.252,0.2617,NA,NA,NA,NA,18565360000,$18.6B,40.7,-18.8%,+15.7%,+16.3%,-21.5%,48.4,48.4,39.3,49.04,0.06,Tier 2: Golden Cross
TROW,NA,120.5,83.17,2026-09-20,ASSET MANAGEMENT,22218979000,10.46,10.14,2.019,9.96,9.96,0.194,0.107,0.293,0.287,7592000000,34.95,2963800000,6.11,0.286,0.0641,1.48,109.33,0,0,9,1,3,213316000,0.05,2.474,2.557,51.58,T. Rowe Price Group Inc,FINANCIAL SERVICES,90,75,65,90,13,36.5,NA,74.15,104.57,112.3,106.34,88.45,104.66,-0.0688,-0.0166,0.1822,-9e-4,107.9475,112.078,103.892,35.235,-2.1432,-1.8778,-0.2654,114.5668,101.3282,0.2449,0.1526,1437500,1.1203,8e-4,1e-4,-7e-4,0.0124,749,0.0066,-0.1975,0.1965,-0.8764,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,20,47.6684,51.2953,30,39.3096,766,-0.4493,-0.0753,-0.0423,0.5159,6e-4,0.0133,0.1621,0.7664,1,1,47.35,Low Signal,0.13,20.36,Stable,FALSE,12.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,1217533333.3333,NA,NA,NA,NA,NA,NA,1217533333.3333,NA,NA,7314800000,NA,3234300000,0.0641,11002500000,NA,3234300000,0.0641,60.1,66.3,69.9,47.2,48.2,60.5,60.5,96.4,88.5,63.4,50,85.6,36.5,72.6,40.8,50,FALSE,57.6,57.6,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,64.4,6e-4,Quality,GX MA200,104.57,-6.88,120.5,83.17,2.019,6.11,NA,0.287,0.293,0.194,0.0641,NA,NA,NA,NA,22218979000,$22.2B,10.5,-6.9%,-1.7%,+18.2%,-0.1%,72.6,72.6,40.8,63.559999999999995,0.13,Tier 2: Golden Cross
TSLA,NA,498.83,297.38,2026-09-18,AUTO MANUFACTURERS,1446324339000,332.91,149.25,16.28,1.1,1.1,0.0467,0.0193,0.0367,0.0141,103619002000,32.05,10755000000,115.3,-0.03,-0.0101,1.845,396.94,6,16,19,3,2,3949547000,NA,4.281,13.38,22,Tesla Inc,CONSUMER CYCLICAL,25,20,40,40,46,61.4,NA,34.39,380.12,348.95,375.12,361.83,425.85,0.0893,0.0133,0.0505,-0.1074,363.2135,348.958,396.3447,60.5941,1.7444,1.2856,0.4588,382.0686,344.3584,0.9483,0.445,38582722.7273,2.2474,8e-4,0.0013,4e-4,0.0319,750,0.0104,-0.1553,0.5061,0.2102,TRUE,TRUE,FALSE,FALSE,Neutral,TRUE,55,85,54.4041,35.7513,70,56.9715,767,-0.0586,0.148,-0.0801,0.4603,-0.0026,0.0248,-0.656,-1.6681,1,2,17.31,No Signal,0.02,1.72,Decreasing,FALSE,1.7%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.1803,4719333333.3333,NA,NA,NA,NA,NA,0.0889,4719333333.3333,0.0889,0.1803,94827000000,7721000000,15219000000,-0.0101,86858000000,7721000000,15219000000,-0.0101,13,6.7,22.3,77.7,43,24.3,24.3,50,14.8,32,88.3,32,61.4,45.1,59.3,50,FALSE,35.8,35.8,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,28.9,-0.0026,Balanced,MACD RSI,380.12,8.93,498.83,297.38,16.28,115.3,0.1803,0.0141,0.0367,0.0467,-0.0101,0.0889,0.0889,NA,NA,1446324339000,$1.45T,332.9,+8.9%,+1.3%,+5.1%,-10.7%,45.1,45.1,59.3,47.06,0.02,No Signal
TWLO,290.7,258.35,98.44,2026-09-20,SOFTWARE - INFRASTRUCTURE,37447778000,33.68,36.5,4.171,7.24,7.24,0.135,0.0206,0.206,0.0783,5572328000,36.51,499808000,71.81,46.72,0.1045,1.405,260.18,6,20,4,0,1,153575000,NA,0.378,6.43,58.46,Twilio Inc,TECHNOLOGY,45,60,65,75,31,74.2,-0.105,61.42,290.7,222.59,190.88,119.99,103.43,0.306,0.5229,1.4227,1.8106,238.368,222.9172,169.7217,75.2606,4.4803,2.6889,1.7913,269.0066,207.7294,1.354,0.6042,1947880.9524,1.3541,8e-4,0.0027,0.0019,0.0311,749,0.0998,0.3953,0.49370000000000003,0.9514,TRUE,TRUE,TRUE,TRUE,Overbought,TRUE,100,30,90.6736,96.8912,70,83.0803,766,1.7451,0.1716,0.4991,0.5397,0.006,0.0448,1.5241,2.1412,1,2,19.61,No Signal,0.04,3.47,Increasing,FALSE,3.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.4892,NA,NA,NA,NA,NA,NA,0.1106,NA,0.1106,0.4892,5067220000,993162000,823261000,0.1045,8977808000,993162000,823261000,0.1045,96.4,93.3,86,77.7,90.7,90.8,90.8,40.3,63.4,50,85.6,72.2,74.2,60.7,92.9,50,FALSE,86.8,86.8,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,99,0.006,Alpha Leader,GX MACD MA200,290.7,30.599999999999998,258.35,98.44,4.171,71.81,0.4892,0.0783,0.206,0.135,0.1045,0.1106,0.1106,NA,NA,37447778000,$37.4B,33.7,+30.6%,+52.3%,+142.3%,+181.1%,60.7,60.7,92.9,56.42,0.04,Tier 2: Golden Cross
TXN,NA,332.33,150.2,2026-09-18,SEMICONDUCTORS,235745772000,39.65,26.32,13.22,6.51,6.51,0.352,0.131,0.311,0.426,19453000000,21.38,9520000000,25.33,0.518,0.0046,1.314,324.71,3,17,14,2,0,913248000,0.0216,0.928,12.6,19.72,Texas Instruments Incorporated,TECHNOLOGY,25,20,95,90,36,64.6,NA,58.71,272.62,258.94,311.81,190.33,182.04,0.0528,-0.1257,0.4324,0.4976,261.607,272.5636,244.8495,55.928,-0.4544,-1.2816,0.8272,271.9848,251.2292,1.0306,0.2837,6012057.1429,1.3522,8e-4,0.001,2e-4,0.0195,749,0.0137,-0.0331,0.3103,0.1317,TRUE,TRUE,TRUE,TRUE,Neutral,TRUE,100,85,25.9067,78.7565,70,68.2733,766,-0.0257,-0.0217,-0.1705,0.4921,0.0012,0.028,0.3,0.6752,1,1,27.23,No Signal,0.02,3.87,Decreasing,FALSE,2.2%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.5702,1816666666.6667,NA,NA,NA,NA,NA,0.7804,1816666666.6667,0.7804,0.5702,17682000000,14052000000,3660000000,0.0046,18007000000,14052000000,3660000000,0.0046,65.8,64.8,46.1,47.2,23.3,53.4,53.4,26.6,16.9,84,34.2,89.7,64.6,54.1,72.8,50,FALSE,58.2,58.2,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,65.5,0.0012,Strong Trend,GX MACD RSI MA200,272.62,5.28,332.33,150.2,13.22,25.33,0.5702,0.426,0.311,0.352,0.0046,0.7804,0.7804,NA,NA,235745772000,$235.7B,39.6,+5.3%,-12.6%,+43.2%,+49.8%,54.1,54.1,72.8,52.46,0.02,Tier 2: Golden Cross
TXRH,NA,215.47,152.58,2026-09-15,RESTAURANTS,11895449000,28.95,23.04,7.64,6.26,6.26,0.277,0.0872,0.0663,0.0851,6231515000,94.4,705438000,18.13,-0.005,0.1265,0.787,218.09,2,12,13,1,0,65641000,0.0158,1.8,2.052,23.41,Texas Roadhouse Inc,CONSUMER CYCLICAL,45,40,80,40,28,63.4,NA,55.59,164.84,205.29,190.61,160.18,159.64,-0.197,-0.1352,0.0291,0.0326,183.646,195.043,179.8954,19.3861,-4.8962,-3.7178,-1.1784,209.2061,158.0859,0.1321,0.2643,930766.6667,0.6724,8e-4,9e-4,1e-4,0.0165,749,0.003,0.0834,0.2623,0.0557,FALSE,FALSE,FALSE,TRUE,Oversold,FALSE,15,20,24.3523,31.6062,30,23.3769,766,-0.0927,-0.201,-0.0921,0.4524,-1e-4,0.0218,-0.0278,-0.0802,1,0,14.75,No Signal,0.03,1.98,Stable,FALSE,2.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,319769666.6667,NA,NA,NA,NA,NA,0.0321,319769666.6667,0.0321,NA,5878075000,50000000,202427000,0.1265,1558552000,50000000,202427000,0.1265,46.1,46.1,17.6,0,39.9,34.9,34.9,46.8,32.8,76.3,93.7,41.2,63.4,60.2,16.1,50,FALSE,34.2,34.2,Weak,Weak,TRUE,FALSE,NEUTRAL,Proven,27.3,-1e-4,Balanced,GX,164.84,-19.7,215.47,152.58,7.64,18.13,NA,0.0851,0.0663,0.277,0.1265,0.0321,0.0321,NA,NA,11895449000,$11.9B,29,-19.7%,-13.5%,+2.9%,+3.3%,60.2,60.2,16.1,56.12,0.03,Tier 2: Golden Cross
U,NA,52.15,16.78,2026-09-15,SOFTWARE - APPLICATION,19346309000,NA,28.57,6.38,-1.36,-1.36,-0.174,-0.0312,-0.29,-0.0518,2028410000,4.7,146200000,134.62,0,-0.0804,2.057,49.39,4,18,4,0,0,440089000,NA,NA,9.48,6.89,Unity Software Inc,TECHNOLOGY,50,40,15,20,26,75,NA,35.5,44.1,46.16,26.71,19.45,44.52,-0.0446,0.6511,1.2674,-0.0094,42.7075,39.4514,32.1409,59.2312,1.5388,2.1389,-0.6,44.9643,40.4507,0.8085,0.3622,8914457.1429,1.9695,8e-4,0.0014,6e-4,0.0394,749,0.0278,-0.0601,0.6248,0.2299,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,94.3005,95.8549,30,88.2111,766,-0.2535,0.0305,0.5056,0.5,0.0058,0.0337,1.4512,2.7117,1,2,35.54,No Signal,0.07,3.51,Decreasing,FALSE,6.6%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7417,289571333.3333,NA,NA,NA,NA,NA,NA,289571333.3333,NA,0.7417,1849648000,NA,2351987000,-0.0804,3033890000,NA,2351987000,-0.0804,95.3,98.4,53.9,77.7,91.2,85.4,85.4,50,41.5,16,50,4.1,75,36,93.6,50,FALSE,80,80,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,94.3,0.0058,Alpha Leader,GX RSI MA200,44.1,-4.46,52.15,16.78,6.38,134.62,0.7417,-0.0518,-0.29,-0.174,-0.0804,NA,NA,NA,NA,19346309000,$19.3B,N/A,-4.5%,+65.1%,+126.7%,-0.9%,36,36,93.6,41.599999999999994,0.07,Tier 2: Golden Cross
UNH,NA,458.79,252.96,2026-09-18,HEALTHCARE PLANS,336786555000,24.1,16.72,3.421,15.57,15.57,0.141,0.0487,0.0314,0.0713,450525987000,497.54,26681000000,14.78,0.615,0.0974,0.622,481.72,7,16,4,0,0,897595000,0.0239,1.02,0.841,108.78,UnitedHealth Group Incorporated,HEALTHCARE,60,60,65,40,27,77.8,NA,60.28,371.29,398.76,415.53,259.02,347.69,-0.0689,-0.1065,0.4334,0.0679,388.301,402.2296,354.7431,33.5866,-1.9504,-1.6217,-0.3287,408.5297,368.0723,0.0795,0.1904,4938009.5238,0.2542,8e-4,-1e-4,-0.001,0.0242,749,-0.0094,-0.0861,0.3842,-0.632,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,20,28.4974,79.2746,30,39.1541,766,-0.5671,-0.0865,-0.1002,0.4683,0.0025,0.0183,0.6267,2.1594,1,0,18.07,No Signal,0.01,2.47,Decreasing,FALSE,1.5%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,20820666666.6667,NA,NA,NA,NA,NA,0.665,20820666666.6667,0.665,NA,447567000000,69501000000,28585000000,0.0974,104513000000,69501000000,28585000000,0.0974,82.4,93.8,29.5,0,38.9,59.9,59.9,57.6,71.6,51,37.8,31.4,77.8,52.9,48.2,50,FALSE,56,56,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,60.8,0.0025,Alpha Leader,GX MA200,371.29,-6.890000000000001,458.79,252.96,3.421,14.78,NA,0.0713,0.0314,0.141,0.0974,0.665,0.665,NA,NA,336786555000,$336.8B,24.1,-6.9%,-10.7%,+43.3%,+6.8%,52.9,52.9,48.2,51.739999999999995,0.01,Tier 2: Golden Cross
UPS,NA,116.86,76.95,2026-09-22,INTEGRATED FREIGHT & LOGISTICS,84278419000,18.41,12.45,5.59,5.38,5.38,0.296,0.0728,0.0508,0.0905,89929998000,105.86,12084000000,10.01,-0.53,-0.0127,1.038,115.81,0,14,12,1,2,749349000,0.0655,1.408,1.204,17.7,United Parcel Service Inc,INDUSTRIALS,75,40,80,40,29,57.8,NA,62.53,95.82,102.72,109.31,94.8,84.41,-0.0672,-0.1234,0.0108,0.1352,101.0775,104.9976,105.1653,34.6921,-2.2168,-1.7282,-0.4886,107.3689,94.7861,0.0822,0.2504,4474181.8182,0.7573,8e-4,-4e-4,-0.0013,0.0174,750,0.0067,-0.2687,0.2755,-1.1601,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,26.943,27.9793,30,23.4288,767,-0.674,-0.08,-0.1362,0.5238,-0.0012,0.019,-0.3072,-1.0166,1,2,31.73,No Signal,0.03,7.04,Stable,FALSE,3.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,5352666666.6667,NA,NA,NA,NA,NA,1.5653,5352666666.6667,1.5653,NA,88661000000,23585000000,4653000000,-0.0127,15067000000,23585000000,4653000000,-0.0127,28.5,18.1,75.1,77.7,32.6,40.8,40.8,73.4,48.1,78.4,17.1,38.1,57.8,56.1,19.1,50,FALSE,37.9,37.9,Weak,Weak,FALSE,FALSE,NEUTRAL,Proven,30.4,-0.0012,Consistent Beat,,95.82,-6.72,116.86,76.95,5.59,10.01,NA,0.0905,0.0508,0.296,-0.0127,1.5653,1.5653,NA,NA,84278419000,$84.3B,18.4,-6.7%,-12.3%,+1.1%,+13.5%,56.1,56.1,19.1,53.66,0.03,No Signal
UPST,NA,71.38,23.96,2026-09-15,CREDIT SERVICES,2449259000,49.21,14.22,3.123,0.52,0.52,0.0794,0.0198,0.0469,0.072,1285890000,13.26,115055000,NA,2.112,0.4257,2.165,40,2,6,6,0,1,95712000,NA,NA,3.683,8.2,Upstart Holdings Inc,FINANCIAL SERVICES,25,60,40,40,15,63.3,NA,42.58,24.45,29.89,32.97,24.77,62.38,-0.182,-0.2584,-0.0129,-0.608,27.0495,28.4438,33.209,35.2651,-4.6772,-4.0026,-0.6745,31.0887,23.0103,0.1782,0.4126,4101128.5714,2.7264,8e-4,0.0013,5e-4,0.0506,749,-0.037,-0.241,0.8039,0.1514,FALSE,FALSE,FALSE,FALSE,Neutral,FALSE,15,20,9.3264,26.943,30,17.9365,766,-0.4979,-0.183,-0.3048,0.3889,-0.0038,0.0303,-0.948,-1.9728,1,0,44.04,Low Signal,0.29,6.86,Increasing,FALSE,28.9%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,-25272333.3333,NA,NA,NA,NA,NA,2.5118,-25272333.3333,2.5118,NA,1043857000,2003129000,455957000,0.4257,797488000,2003129000,455957000,0.4257,4.1,3.6,1,0,10.4,3.9,3.9,17.3,73.8,38.7,8.1,36.1,63.3,36,16.3,50,FALSE,11.7,11.7,Very Weak,Very Weak,FALSE,FALSE,NEUTRAL,Proven,1.5,-0.0038,Balanced,,24.45,-18.2,71.38,23.96,3.123,NA,NA,0.072,0.0469,0.0794,0.4257,2.5118,2.5118,NA,NA,2449259000,$2.4B,49.2,-18.2%,-25.8%,-1.3%,-60.8%,36,36,16.3,41.599999999999994,0.29,No Signal
UTZ,NA,14.3,6.72,2026-09-15,PACKAGED FOODS,1265397000,NA,17.42,1.818,-0.33,-0.33,-0.0311,7e-4,-0.02,0.0215,1453100000,16.54,90700000,23.02,-0.478,2e-4,0.767,14.31,1,0,9,0,0,88613000,0.0261,NA,1.54,7.86,Utz Brands Inc,CONSUMER DEFENSIVE,50,75,15,20,10,55,NA,40.5,14.23,14.21,7.22,7.41,12.45,0.0014,0.9709,0.9204,0.143,14.2285,13.491,9.8034,70.9528,1.6118,2.2969,-0.6851,14.278,14.179,0.5151,0.028,1976490.4762,0.3254,8e-4,6e-4,-2e-4,0.0402,749,0.0079,0.0943,0.6382,-0.0744,TRUE,TRUE,TRUE,TRUE,Overbought,FALSE,100,30,98.9637,93.2642,30,80.842,766,-0.486,0.014,0.9625,0.5,0.0066,0.082,1.6626,1.2775,1,1,37.87,No Signal,0.1,5.67,Increasing,FALSE,10.4%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.249,12633333.3333,NA,NA,NA,NA,NA,1.2053,12633333.3333,1.2053,0.249,1438800000,838800000,58600000,2e-4,695900000,838800000,58600000,2e-4,97.9,78.2,53.9,47.2,99,79.3,79.3,50,91.8,23.2,21.6,14.4,55,39.6,89.3,50,FALSE,75.7,75.7,Strong,Strong,TRUE,FALSE,NEUTRAL,Proven,90.7,0.0066,Alpha Leader,GX MA200,14.23,0.13999999999999999,14.3,6.72,1.818,23.02,0.249,0.0215,-0.02,-0.0311,2e-4,1.2053,1.2053,NA,NA,1265397000,$1.3B,N/A,+0.1%,+97.1%,+92%,+14.3%,39.6,39.6,89.3,43.760000000000005,0.1,Tier 2: Golden Cross
V,NA,385.57,292.74,2026-09-18,CREDIT SERVICES,694490038000,31.54,24.69,19.98,11.73,11.73,0.612,0.191,0.508,0.661,44487999000,23.4,31094000000,24.37,0.102,0.1068,0.761,419.36,9,27,3,0,1,1704113000,0.0072,1.68,15.92,18.87,Visa Inc. Class A,FINANCIAL SERVICES,45,20,95,90,40,76.9,NA,64.94,361.52,382.41,330.52,295.52,338.7,-0.0546,0.0938,0.2233,0.0674,373.9385,367.5754,336.3026,40.36,-0.009,0.4379,-0.4469,386.0245,361.8525,-0.0138,0.1617,6236885.7143,0.6297,8e-4,7e-4,-1e-4,0.0118,749,-0.0156,0.0409,0.1868,-0.1976,FALSE,FALSE,TRUE,TRUE,Neutral,FALSE,35,45,65.285,56.4767,30,49.3808,766,-0.1594,0.0067,0.0955,0.5079,0.0013,0.0142,0.3371,1.4904,1,0,24.11,No Signal,0.01,3.87,Decreasing,FALSE,1.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,NA,19988666666.6667,NA,NA,NA,NA,NA,0.6782,19988666666.6667,0.6782,NA,40000000000,23858000000,12359000000,0.1068,35178000000,23858000000,12359000000,0.1068,68.4,82.4,63.7,0,67.4,64,64,43.2,7.7,93.3,36.9,97.9,76.9,61.7,52.2,50,FALSE,60.8,60.8,Neutral,Neutral,TRUE,FALSE,NEUTRAL,Proven,69.6,0.0013,High IR,GX MA200,361.52,-5.46,385.57,292.74,19.98,24.37,NA,0.661,0.508,0.612,0.1068,0.6782,0.6782,NA,NA,694490038000,$694.5B,31.5,-5.5%,+9.4%,+22.3%,+6.7%,61.7,61.7,52.2,57.02,0.01,Tier 2: Golden Cross
VEEV,NA,310.5,148.05,2026-09-22,HEALTH INFORMATION SERVICES,42130301000,42.73,28.99,5.67,6.09,6.09,0.144,0.0758,0.293,0.296,3458098000,21.15,1075341000,32.58,0.395,0.1627,0.974,297.3,8,12,8,1,0,161909000,NA,1.16,10.13,44.83,Veeva Systems Inc Class A,HEALTHCARE,25,40,65,90,29,73.3,NA,54.58,270.75,248.46,158.08,172.59,278.84,0.0897,0.7127,0.5687,-0.029,267.8925,237.0266,199.4341,61.0225,2.7173,3.851,-1.1337,290.1108,245.6742,0.5643,0.6233,1940009.5238,0.7004,8e-4,7e-4,-2e-4,0.0224,749,0.0433,0.0229,0.3557,-0.1125,TRUE,TRUE,TRUE,TRUE,Neutral,FALSE,100,85,95.8549,85.4922,30,86.6049,766,-0.2552,0.162,0.6737,0.5238,0.0031,0.0308,0.7862,1.6086,1,1,24.85,No Signal,0.03,4.02,Stable,FALSE,3.1%,0,NA,NA,NA,NA,50,Unknown,FALSE,FALSE,NA,NA,0.7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7553,3195311000,NA,1812012000,0.1627,7431449000,NA,1812012000,0.1627,87,87.6,75.1,47.2,96.4,82.2,82.2,23,46.4,52.1,50,85.6,73.3,51.8,89.8,50,FALSE,79.5,79.5,Very Strong,Very Strong,TRUE,FALSE,NEUTRAL,Proven,93.8,0.0031,Alpha Leader,GX RSI MA200,270.75,8.97,310.5,148.05,5.67,32.58,0.7553,0.296,0.293,0.144,0.1627,NA,NA,NA,NA,42130301000,$42.1B,42.7,+9%,+71.3%,+56.9%,-2.9%,51.8,51.8,89.8,51.08,0.03,Tier 2: Golden Cross
