symbol,date,close
NVDA,2026-03-05,183.34
PANW,2026-03-05,163.16
SPY,2026-03-05,681.31
TSLA,2026-03-05,405.55
UNH,2026-03-05,288.77
WMT,2026-03-05,123.31
XOM,2026-03-05,150.76
AAPL,2026-03-06,257.46
AMD,2026-03-06,192.43
AMZN,2026-03-06,213.21
CRM,2026-03-06,202.11
CRWD,2026-03-06,107.2475
DUOL,2026-03-06,101.92
GOOGL,2026-03-06,298.52
JPM,2026-03-06,289.48
META,2026-03-06,644.86
MSFT,2026-03-06,408.96
NVDA,2026-03-06,177.82
PANW,2026-03-06,165.05
SPY,2026-03-06,672.38
TSLA,2026-03-06,396.73
UNH,2026-03-06,286.48
WMT,2026-03-06,123.8
XOM,2026-03-06,151.21
AAPL,2026-03-09,259.88
AMD,2026-03-09,202.68
AMZN,2026-03-09,213.49
CRM,2026-03-09,198.79
CRWD,2026-03-09,108.5325
DUOL,2026-03-09,100.42
GOOGL,2026-03-09,306.36
JPM,2026-03-09,289.92
META,2026-03-09,647.39
MSFT,2026-03-09,409.41
NVDA,2026-03-09,182.65
PANW,2026-03-09,165.1
SPY,2026-03-09,678.27
TSLA,2026-03-09,398.68
UNH,2026-03-09,285.17
WMT,2026-03-09,124.34
XOM,2026-03-09,150.44
AAPL,2026-03-10,260.83
AMD,2026-03-10,203.23
AMZN,2026-03-10,214.33
CRM,2026-03-10,194.91
CRWD,2026-03-10,109.0825
DUOL,2026-03-10,95.18
GOOGL,2026-03-10,307.04
JPM,2026-03-10,288.73
META,2026-03-10,654.07
MSFT,2026-03-10,405.76
NVDA,2026-03-10,184.77
PANW,2026-03-10,165.58
SPY,2026-03-10,677.18
TSLA,2026-03-10,399.24
UNH,2026-03-10,282.34
WMT,2026-03-10,125.12
XOM,2026-03-10,148.13
AAPL,2026-03-11,260.81
AMD,2026-03-11,204.83
AMZN,2026-03-11,212.65
CRM,2026-03-11,194.13
CRWD,2026-03-11,110.5075
DUOL,2026-03-11,98.81
GOOGL,2026-03-11,308.7
JPM,2026-03-11,287.52
META,2026-03-11,654.86
MSFT,2026-03-11,404.88
NVDA,2026-03-11,186.03
PANW,2026-03-11,164.93
SPY,2026-03-11,676.33
TSLA,2026-03-11,407.82
UNH,2026-03-11,285.25
WMT,2026-03-11,123.49
XOM,2026-03-11,151.58
AAPL,2026-03-12,255.76
AMD,2026-03-12,197.74
AMZN,2026-03-12,209.53
CRM,2026-03-12,199.28
CRWD,2026-03-12,110.385
DUOL,2026-03-12,94.92
GOOGL,2026-03-12,303.55
JPM,2026-03-12,282.89
META,2026-03-12,638.18
MSFT,2026-03-12,401.86
NVDA,2026-03-12,183.14
PANW,2026-03-12,168.12
SPY,2026-03-12,666.06
TSLA,2026-03-12,395.01
UNH,2026-03-12,277.05
WMT,2026-03-12,125.33
XOM,2026-03-12,153.53
AAPL,2026-03-13,250.12
AMD,2026-03-13,193.39
AMZN,2026-03-13,207.67
CRM,2026-03-13,192.83
CRWD,2026-03-13,110.445
DUOL,2026-03-13,98.39
GOOGL,2026-03-13,302.28
JPM,2026-03-13,283.44
META,2026-03-13,613.71
MSFT,2026-03-13,395.55
NVDA,2026-03-13,180.25
PANW,2026-03-13,167.02
SPY,2026-03-13,662.29
TSLA,2026-03-13,391.2
UNH,2026-03-13,282.09
WMT,2026-03-13,126.52
XOM,2026-03-13,156.12
AAPL,2026-03-16,252.82
AMD,2026-03-16,196.58
AMZN,2026-03-16,211.74
CRM,2026-03-16,198.34
CRWD,2026-03-16,105.96
DUOL,2026-03-16,101.95
GOOGL,2026-03-16,305.56
JPM,2026-03-16,286.16
META,2026-03-16,627.45
MSFT,2026-03-16,399.95
NVDA,2026-03-16,183.22
PANW,2026-03-16,167.45
SPY,2026-03-16,669.03
TSLA,2026-03-16,395.56
UNH,2026-03-16,285.49
WMT,2026-03-16,125.99
XOM,2026-03-16,157.23
AAPL,2026-03-17,254.23
AMD,2026-03-17,196.31
AMZN,2026-03-17,215.2
CRM,2026-03-17,195.31
CRWD,2026-03-17,108.3
DUOL,2026-03-17,104.36
GOOGL,2026-03-17,310.92
JPM,2026-03-17,286.89
META,2026-03-17,622.66
MSFT,2026-03-17,399.41
NVDA,2026-03-17,181.93
PANW,2026-03-17,169.19
SPY,2026-03-17,670.79
TSLA,2026-03-17,399.27
UNH,2026-03-17,287.57
WMT,2026-03-17,125.08
XOM,2026-03-17,158.81
AAPL,2026-03-18,249.94
AMD,2026-03-18,199.46
AMZN,2026-03-18,209.87
CRM,2026-03-18,194.34
CRWD,2026-03-18,108.9525
DUOL,2026-03-18,100.05
GOOGL,2026-03-18,307.69
JPM,2026-03-18,287.74
META,2026-03-18,615.68
MSFT,2026-03-18,391.79
NVDA,2026-03-18,180.4
PANW,2026-03-18,168.91
SPY,2026-03-18,661.43
TSLA,2026-03-18,392.78
UNH,2026-03-18,284.33
WMT,2026-03-18,121.98
XOM,2026-03-18,157.59
AAPL,2026-03-19,248.96
AMD,2026-03-19,205.27
AMZN,2026-03-19,208.76
CRM,2026-03-19,194.99
CRWD,2026-03-19,107.045
DUOL,2026-03-19,99.605
GOOGL,2026-03-19,307.13
JPM,2026-03-19,287.97
META,2026-03-19,606.7
MSFT,2026-03-19,389.02
NVDA,2026-03-19,178.56
PANW,2026-03-19,169.74
SPY,2026-03-19,659.8
TSLA,2026-03-19,380.3
UNH,2026-03-19,280.44
WMT,2026-03-19,121.09
XOM,2026-03-19,158.16
AAPL,2026-03-20,247.99
AMD,2026-03-20,201.33
AMZN,2026-03-20,205.37
CRM,2026-03-20,195.38
CRWD,2026-03-20,102.25
DUOL,2026-03-20,98.05
GOOGL,2026-03-20,301
JPM,2026-03-20,286.56
META,2026-03-20,593.66
MSFT,2026-03-20,381.87
NVDA,2026-03-20,172.7
PANW,2026-03-20,162.95
SPY,2026-03-20,648.57
TSLA,2026-03-20,367.96
UNH,2026-03-20,275.59
WMT,2026-03-20,119.02
XOM,2026-03-20,159.67
AAPL,2026-03-23,251.49
AMD,2026-03-23,202.68
AMZN,2026-03-23,210.14
CRM,2026-03-23,195.18
CRWD,2026-03-23,103.3275
DUOL,2026-03-23,99.75
GOOGL,2026-03-23,302.06
JPM,2026-03-23,289.91
META,2026-03-23,604.06
MSFT,2026-03-23,383
NVDA,2026-03-23,175.64
PANW,2026-03-23,164.05
SPY,2026-03-23,655.38
TSLA,2026-03-23,380.85
UNH,2026-03-23,269.54
WMT,2026-03-23,120.72
XOM,2026-03-23,161.13
AAPL,2026-03-24,251.64
AMD,2026-03-24,205.37
AMZN,2026-03-24,207.24
CRM,2026-03-24,183.02
CRWD,2026-03-24,98.2475
DUOL,2026-03-24,97.68
GOOGL,2026-03-24,290.44
JPM,2026-03-24,292.4
META,2026-03-24,592.92
MSFT,2026-03-24,372.74
NVDA,2026-03-24,175.2
PANW,2026-03-24,157.21
SPY,2026-03-24,653.18
TSLA,2026-03-24,383.03
UNH,2026-03-24,272.28
WMT,2026-03-24,122.05
XOM,2026-03-24,165.38
AAPL,2026-03-25,252.62
AMD,2026-03-25,220.27
AMZN,2026-03-25,211.71
CRM,2026-03-25,181.96
CRWD,2026-03-25,96.465
DUOL,2026-03-25,99.12
GOOGL,2026-03-25,290.93
JPM,2026-03-25,295.42
META,2026-03-25,594.89
MSFT,2026-03-25,371.04
NVDA,2026-03-25,178.68
PANW,2026-03-25,153.22
SPY,2026-03-25,656.82
TSLA,2026-03-25,385.95
UNH,2026-03-25,270.55
WMT,2026-03-25,123.06
XOM,2026-03-25,163.26
AAPL,2026-03-26,252.89
AMD,2026-03-26,203.77
AMZN,2026-03-26,207.54
CRM,2026-03-26,185.64
CRWD,2026-03-26,98.155
DUOL,2026-03-26,98.11
GOOGL,2026-03-26,280.92
JPM,2026-03-26,291.66
META,2026-03-26,547.54
MSFT,2026-03-26,365.97
NVDA,2026-03-26,171.24
PANW,2026-03-26,156.36
SPY,2026-03-26,645.09
TSLA,2026-03-26,372.11
UNH,2026-03-26,268.05
WMT,2026-03-26,122.18
XOM,2026-03-26,165.43
AAPL,2026-03-27,248.8
AMD,2026-03-27,201.99
AMZN,2026-03-27,199.34
CRM,2026-03-27,179.31
CRWD,2026-03-27,92.395
DUOL,2026-03-27,95.35
GOOGL,2026-03-27,274.34
JPM,2026-03-27,282.84
META,2026-03-27,525.72
MSFT,2026-03-27,356.77
NVDA,2026-03-27,167.52
PANW,2026-03-27,147.02
SPY,2026-03-27,634.09
TSLA,2026-03-27,361.83
UNH,2026-03-27,259.02
WMT,2026-03-27,122.89
XOM,2026-03-27,170.99
AAPL,2026-03-30,246.63
AMD,2026-03-30,196.04
AMZN,2026-03-30,200.95
CRM,2026-03-30,185.03
CRWD,2026-03-30,95.015
DUOL,2026-03-30,94.12
GOOGL,2026-03-30,273.5
JPM,2026-03-30,283.77
META,2026-03-30,536.38
MSFT,2026-03-30,358.96
NVDA,2026-03-30,165.17
PANW,2026-03-30,154.35
SPY,2026-03-30,631.97
TSLA,2026-03-30,355.28
UNH,2026-03-30,261.79
WMT,2026-03-30,123.5
XOM,2026-03-30,171.47
AAPL,2026-03-31,253.79
AMD,2026-03-31,203.43
AMZN,2026-03-31,208.27
CRM,2026-03-31,186.67
CRWD,2026-03-31,97.6025
DUOL,2026-03-31,98.57
GOOGL,2026-03-31,287.56
JPM,2026-03-31,294.16
META,2026-03-31,572.13
MSFT,2026-03-31,370.17
NVDA,2026-03-31,174.4
PANW,2026-03-31,160.32
SPY,2026-03-31,650.34
TSLA,2026-03-31,371.75
UNH,2026-03-31,270.59
WMT,2026-03-31,124.28
XOM,2026-03-31,169.66
AAPL,2026-04-01,255.63
AMD,2026-04-01,210.21
AMZN,2026-04-01,210.57
CRM,2026-04-01,186.24
CRWD,2026-04-01,98.3275
DUOL,2026-04-01,96.19
GOOGL,2026-04-01,297.39
JPM,2026-04-01,295.38
META,2026-04-01,579.23
MSFT,2026-04-01,369.37
NVDA,2026-04-01,175.75
PANW,2026-04-01,160.67
SPY,2026-04-01,655.24
TSLA,2026-04-01,381.26
UNH,2026-04-01,273.98
WMT,2026-04-01,124.74
XOM,2026-04-01,160.78
AAPL,2026-04-02,255.92
AMD,2026-04-02,217.5
AMZN,2026-04-02,209.77
CRM,2026-04-02,187.18
CRWD,2026-04-02,99.78
DUOL,2026-04-02,96.54
GOOGL,2026-04-02,295.77
JPM,2026-04-02,294.6
META,2026-04-02,574.46
MSFT,2026-04-02,373.46
NVDA,2026-04-02,177.39
PANW,2026-04-02,163.21
SPY,2026-04-02,655.83
TSLA,2026-04-02,360.59
UNH,2026-04-02,277.26
WMT,2026-04-02,125.79
XOM,2026-04-02,160.69
AAPL,2026-04-06,258.86
AMD,2026-04-06,220.18
AMZN,2026-04-06,212.79
CRM,2026-04-06,185.03
CRWD,2026-04-06,99.6525
DUOL,2026-04-06,99.38
GOOGL,2026-04-06,299.99
JPM,2026-04-06,295.45
META,2026-04-06,573.02
MSFT,2026-04-06,372.88
NVDA,2026-04-06,177.64
PANW,2026-04-06,161.95
SPY,2026-04-06,658.93
TSLA,2026-04-06,352.82
UNH,2026-04-06,281.36
WMT,2026-04-06,126.79
XOM,2026-04-06,163.37
AAPL,2026-04-07,253.5
AMD,2026-04-07,221.53
AMZN,2026-04-07,213.77
CRM,2026-04-07,182.96
CRWD,2026-04-07,105.8075
DUOL,2026-04-07,96.29
GOOGL,2026-04-07,305.46
JPM,2026-04-07,297.4
META,2026-04-07,575.05
MSFT,2026-04-07,372.29
NVDA,2026-04-07,178.1
PANW,2026-04-07,169.87
SPY,2026-04-07,659.22
TSLA,2026-04-07,346.65
UNH,2026-04-07,307.73
WMT,2026-04-07,122.49
XOM,2026-04-07,163.91
AAPL,2026-04-08,258.9
AMD,2026-04-08,231.82
AMZN,2026-04-08,221.25
CRM,2026-04-08,176.37
CRWD,2026-04-08,106.6275
DUOL,2026-04-08,91.06
GOOGL,2026-04-08,317.32
JPM,2026-04-08,307.97
META,2026-04-08,612.42
MSFT,2026-04-08,374.33
NVDA,2026-04-08,182.08
PANW,2026-04-08,173.78
SPY,2026-04-08,676.01
TSLA,2026-04-08,343.25
UNH,2026-04-08,305.98
WMT,2026-04-08,127.26
XOM,2026-04-08,156.22
AAPL,2026-04-09,260.49
AMD,2026-04-09,236.64
AMZN,2026-04-09,233.65
CRM,2026-04-09,170.85
CRWD,2026-04-09,98.67
DUOL,2026-04-09,90.53
GOOGL,2026-04-09,318.49
JPM,2026-04-09,310.33
META,2026-04-09,628.39
MSFT,2026-04-09,373.07
NVDA,2026-04-09,183.91
PANW,2026-04-09,166.99
SPY,2026-04-09,679.91
TSLA,2026-04-09,345.62
UNH,2026-04-09,306.91
WMT,2026-04-09,129.13
XOM,2026-04-09,155.04
AAPL,2026-04-10,260.48
AMD,2026-04-10,245.04
AMZN,2026-04-10,238.38
CRM,2026-04-10,164.96
CRWD,2026-04-10,94.755
DUOL,2026-04-10,90.03
GOOGL,2026-04-10,317.24
JPM,2026-04-10,309.87
META,2026-04-10,629.86
MSFT,2026-04-10,370.87
NVDA,2026-04-10,188.63
PANW,2026-04-10,155.73
SPY,2026-04-10,679.46
TSLA,2026-04-10,348.95
UNH,2026-04-10,304.33
WMT,2026-04-10,126.77
XOM,2026-04-10,152.51
AAPL,2026-04-13,259.2
AMD,2026-04-13,246.83
AMZN,2026-04-13,239.89
CRM,2026-04-13,172.82
CRWD,2026-04-13,100.56
DUOL,2026-04-13,93.53
GOOGL,2026-04-13,321.31
JPM,2026-04-13,313.68
META,2026-04-13,634.53
MSFT,2026-04-13,384.37
NVDA,2026-04-13,189.31
PANW,2026-04-13,162.51
SPY,2026-04-13,686.1
TSLA,2026-04-13,352.42
UNH,2026-04-13,313
WMT,2026-04-13,124.57
XOM,2026-04-13,152.64
AAPL,2026-04-14,258.83
AMD,2026-04-14,255.07
AMZN,2026-04-14,249.02
CRM,2026-04-14,171.31
CRWD,2026-04-14,99.6225
DUOL,2026-04-14,91.46
GOOGL,2026-04-14,332.91
JPM,2026-04-14,311.12
META,2026-04-14,662.49
MSFT,2026-04-14,393.11
NVDA,2026-04-14,196.51
PANW,2026-04-14,161.59
SPY,2026-04-14,694.46
TSLA,2026-04-14,364.2
UNH,2026-04-14,314.19
WMT,2026-04-14,125.05
XOM,2026-04-14,149.24
AAPL,2026-04-15,266.43
AMD,2026-04-15,258.12
AMZN,2026-04-15,248.5
CRM,2026-04-15,177.6
CRWD,2026-04-15,102.79
DUOL,2026-04-15,98.78
GOOGL,2026-04-15,337.12
JPM,2026-04-15,305.93
META,2026-04-15,671.58
MSFT,2026-04-15,411.22
NVDA,2026-04-15,198.87
PANW,2026-04-15,164.11
SPY,2026-04-15,699.94
TSLA,2026-04-15,391.95
UNH,2026-04-15,314.05
WMT,2026-04-15,124.76
XOM,2026-04-15,149.01
AAPL,2026-04-16,263.4
AMD,2026-04-16,278.26
AMZN,2026-04-16,249.7
CRM,2026-04-16,181.22
CRWD,2026-04-16,104.55
DUOL,2026-04-16,103.45
GOOGL,2026-04-16,336.02
JPM,2026-04-16,309.95
META,2026-04-16,676.87
MSFT,2026-04-16,420.26
NVDA,2026-04-16,198.35
PANW,2026-04-16,166.97
SPY,2026-04-16,701.66
TSLA,2026-04-16,388.9
UNH,2026-04-16,316.4
WMT,2026-04-16,124.82
XOM,2026-04-16,151.98
AAPL,2026-04-17,270.23
AMD,2026-04-17,278.39
AMZN,2026-04-17,250.56
CRM,2026-04-17,182.14
CRWD,2026-04-17,105.9875
DUOL,2026-04-17,100.51
GOOGL,2026-04-17,341.68
JPM,2026-04-17,310.29
META,2026-04-17,688.55
MSFT,2026-04-17,422.79
NVDA,2026-04-17,201.68
PANW,2026-04-17,167.85
SPY,2026-04-17,710.14
TSLA,2026-04-17,400.62
UNH,2026-04-17,324.63
WMT,2026-04-17,127.5
XOM,2026-04-17,146.44
AAPL,2026-04-20,273.05
AMD,2026-04-20,274.95
AMZN,2026-04-20,248.28
CRM,2026-04-20,186.27
CRWD,2026-04-20,108.2875
DUOL,2026-04-20,104.84
GOOGL,2026-04-20,337.42
JPM,2026-04-20,316.99
META,2026-04-20,670.91
MSFT,2026-04-20,418.07
NVDA,2026-04-20,202.06
PANW,2026-04-20,169.56
SPY,2026-04-20,708.72
TSLA,2026-04-20,392.5
UNH,2026-04-20,323.48
WMT,2026-04-20,127.92
XOM,2026-04-20,147.68
AAPL,2026-04-21,266.17
AMD,2026-04-21,284.49
AMZN,2026-04-21,249.91
CRM,2026-04-21,187.11
CRWD,2026-04-21,112.4025
DUOL,2026-04-21,102.63
GOOGL,2026-04-21,332.29
JPM,2026-04-21,313
META,2026-04-21,668.84
MSFT,2026-04-21,424.16
NVDA,2026-04-21,199.88
PANW,2026-04-21,174.96
SPY,2026-04-21,704.08
TSLA,2026-04-21,386.42
UNH,2026-04-21,346.01
WMT,2026-04-21,129.6
XOM,2026-04-21,148.36
AAPL,2026-04-22,273.17
AMD,2026-04-22,303.46
AMZN,2026-04-22,255.36
CRM,2026-04-22,189.8
CRWD,2026-04-22,116.67
DUOL,2026-04-22,105.52
GOOGL,2026-04-22,339.32
JPM,2026-04-22,313.02
META,2026-04-22,674.72
MSFT,2026-04-22,432.92
NVDA,2026-04-22,202.5
PANW,2026-04-22,181.2
SPY,2026-04-22,711.21
TSLA,2026-04-22,387.51
UNH,2026-04-22,353.52
WMT,2026-04-22,129.98
XOM,2026-04-22,149.5
AAPL,2026-04-23,273.43
AMD,2026-04-23,305.33
AMZN,2026-04-23,255.08
CRM,2026-04-23,173.3
CRWD,2026-04-23,111.3475
DUOL,2026-04-23,100.29
GOOGL,2026-04-23,338.89
JPM,2026-04-23,311.69
META,2026-04-23,659.15
MSFT,2026-04-23,415.75
NVDA,2026-04-23,199.64
PANW,2026-04-23,173.21
SPY,2026-04-23,708.45
TSLA,2026-04-23,373.72
UNH,2026-04-23,354.56
WMT,2026-04-23,132.03
XOM,2026-04-23,150.53
AAPL,2026-04-24,271.06
AMD,2026-04-24,347.81
AMZN,2026-04-24,263.99
CRM,2026-04-24,178.16
CRWD,2026-04-24,112.0325
DUOL,2026-04-24,103.45
GOOGL,2026-04-24,344.4
JPM,2026-04-24,308.28
META,2026-04-24,675.03
MSFT,2026-04-24,424.62
NVDA,2026-04-24,208.27
PANW,2026-04-24,178.54
SPY,2026-04-24,713.94
TSLA,2026-04-24,376.3
UNH,2026-04-24,354.92
WMT,2026-04-24,129.92
XOM,2026-04-24,148.91
AAPL,2026-04-27,267.61
AMD,2026-04-27,334.63
AMZN,2026-04-27,261.12
CRM,2026-04-27,180.18
CRWD,2026-04-27,113.6525
DUOL,2026-04-27,103.3
GOOGL,2026-04-27,350.34
JPM,2026-04-27,311.63
META,2026-04-27,678.62
MSFT,2026-04-27,424.82
NVDA,2026-04-27,216.61
PANW,2026-04-27,182.9
SPY,2026-04-27,715.17
TSLA,2026-04-27,378.67
UNH,2026-04-27,354.69
WMT,2026-04-27,127.59
XOM,2026-04-27,148.19
AAPL,2026-04-28,270.71
AMD,2026-04-28,323.21
AMZN,2026-04-28,259.7
CRM,2026-04-28,181.32
CRWD,2026-04-28,113.7475
DUOL,2026-04-28,106.24
GOOGL,2026-04-28,349.78
JPM,2026-04-28,311.45
META,2026-04-28,671.34
MSFT,2026-04-28,429.25
NVDA,2026-04-28,213.17
PANW,2026-04-28,180.99
SPY,2026-04-28,711.69
TSLA,2026-04-28,376.02
UNH,2026-04-28,366.77
WMT,2026-04-28,127.59
XOM,2026-04-28,150.56
AAPL,2026-04-29,270.17
AMD,2026-04-29,337.11
AMZN,2026-04-29,263.04
CRM,2026-04-29,181.22
CRWD,2026-04-29,113.095
DUOL,2026-04-29,106.82
GOOGL,2026-04-29,349.94
JPM,2026-04-29,309.25
META,2026-04-29,669.12
MSFT,2026-04-29,424.46
NVDA,2026-04-29,209.25
PANW,2026-04-29,181.54
SPY,2026-04-29,711.58
TSLA,2026-04-29,372.8
UNH,2026-04-29,370.74
WMT,2026-04-29,128.01
XOM,2026-04-29,154.67
AAPL,2026-04-30,271.35
AMD,2026-04-30,354.49
AMZN,2026-04-30,265.06
CRM,2026-04-30,176.53
CRWD,2026-04-30,111.4375
DUOL,2026-04-30,110.1
GOOGL,2026-04-30,384.8
JPM,2026-04-30,313.23
META,2026-04-30,611.91
MSFT,2026-04-30,407.78
NVDA,2026-04-30,199.57
PANW,2026-04-30,179.32
SPY,2026-04-30,718.66
TSLA,2026-04-30,381.63
UNH,2026-04-30,370.48
WMT,2026-04-30,131.93
XOM,2026-04-30,154.33
AAPL,2026-05-01,280.14
AMD,2026-05-01,360.54
AMZN,2026-05-01,268.26
CRM,2026-05-01,183.82
CRWD,2026-05-01,113.91
DUOL,2026-05-01,111.25
GOOGL,2026-05-01,385.69
JPM,2026-05-01,312.47
META,2026-05-01,608.75
MSFT,2026-05-01,414.44
NVDA,2026-05-01,198.45
PANW,2026-05-01,181.08
SPY,2026-05-01,720.65
TSLA,2026-05-01,390.82
UNH,2026-05-01,368.78
WMT,2026-05-01,131.6
XOM,2026-05-01,152.75
AAPL,2026-05-04,276.83
AMD,2026-05-04,341.54
AMZN,2026-05-04,272.05
CRM,2026-05-04,185.48
CRWD,2026-05-04,117.31
DUOL,2026-05-04,110.23
GOOGL,2026-05-04,383.25
JPM,2026-05-04,307.65
META,2026-05-04,610.41
MSFT,2026-05-04,413.62
NVDA,2026-05-04,198.48
PANW,2026-05-04,184.56
SPY,2026-05-04,718.01
TSLA,2026-05-04,392.51
UNH,2026-05-04,370.75
WMT,2026-05-04,130.33
XOM,2026-05-04,153.69
AAPL,2026-05-05,284.18
AMD,2026-05-05,355.26
AMZN,2026-05-05,273.55
CRM,2026-05-05,186.99
CRWD,2026-05-05,119.1325
DUOL,2026-05-05,104.03
GOOGL,2026-05-05,388.43
JPM,2026-05-05,309.4
META,2026-05-05,604.96
MSFT,2026-05-05,411.38
NVDA,2026-05-05,196.5
PANW,2026-05-05,183.98
SPY,2026-05-05,723.77
TSLA,2026-05-05,389.37
UNH,2026-05-05,363.87
WMT,2026-05-05,130.79
XOM,2026-05-05,154.88
AAPL,2026-05-06,287.51
AMD,2026-05-06,421.39
AMZN,2026-05-06,274.99
CRM,2026-05-06,181.19
CRWD,2026-05-06,117.0175
DUOL,2026-05-06,105.02
GOOGL,2026-05-06,398.04
JPM,2026-05-06,314.9
META,2026-05-06,612.88
MSFT,2026-05-06,413.96
NVDA,2026-05-06,207.83
PANW,2026-05-06,183.68
SPY,2026-05-06,733.83
TSLA,2026-05-06,398.73
UNH,2026-05-06,367.28
WMT,2026-05-06,130.08
XOM,2026-05-06,148.69
AAPL,2026-05-07,287.44
AMD,2026-05-07,408.46
AMZN,2026-05-07,271.17
CRM,2026-05-07,186.34
CRWD,2026-05-07,126.43
DUOL,2026-05-07,113.61
GOOGL,2026-05-07,397.99
JPM,2026-05-07,306.27
META,2026-05-07,616.81
MSFT,2026-05-07,420.77
NVDA,2026-05-07,211.5
PANW,2026-05-07,196.53
SPY,2026-05-07,731.58
TSLA,2026-05-07,411.79
UNH,2026-05-07,369.74
WMT,2026-05-07,130.2
XOM,2026-05-07,146.58
AAPL,2026-05-08,293.32
AMD,2026-05-08,455.19
AMZN,2026-05-08,272.68
CRM,2026-05-08,181.82
CRWD,2026-05-08,131.9425
DUOL,2026-05-08,107.99
GOOGL,2026-05-08,400.8
JPM,2026-05-08,302.1
META,2026-05-08,609.63
MSFT,2026-05-08,415.12
NVDA,2026-05-08,215.2
PANW,2026-05-08,207.88
SPY,2026-05-08,737.62
TSLA,2026-05-08,428.35
UNH,2026-05-08,379.98
WMT,2026-05-08,130.43
XOM,2026-05-08,144.57
AAPL,2026-05-11,292.68
AMD,2026-05-11,458.79
AMZN,2026-05-11,268.99
CRM,2026-05-11,177.49
CRWD,2026-05-11,135.565
DUOL,2026-05-11,105.15
GOOGL,2026-05-11,388.64
JPM,2026-05-11,300
META,2026-05-11,598.86
MSFT,2026-05-11,412.66
NVDA,2026-05-11,219.44
PANW,2026-05-11,213.66
SPY,2026-05-11,739.3
TSLA,2026-05-11,445
UNH,2026-05-11,384.44
WMT,2026-05-11,127.59
XOM,2026-05-11,149.68
AAPL,2026-05-12,294.8
AMD,2026-05-12,448.29
AMZN,2026-05-12,265.82
CRM,2026-05-12,171.31
CRWD,2026-05-12,136.545
DUOL,2026-05-12,106.01
GOOGL,2026-05-12,387.35
JPM,2026-05-12,304.88
META,2026-05-12,603
MSFT,2026-05-12,407.77
NVDA,2026-05-12,220.78
PANW,2026-05-12,215.6
SPY,2026-05-12,738.18
TSLA,2026-05-12,433.45
UNH,2026-05-12,396.39
WMT,2026-05-12,130.35
XOM,2026-05-12,150.63
AAPL,2026-05-13,298.87
AMD,2026-05-13,445.5
AMZN,2026-05-13,270.13
CRM,2026-05-13,165.84
CRWD,2026-05-13,140.6425
DUOL,2026-05-13,104.98
GOOGL,2026-05-13,402.62
JPM,2026-05-13,300.25
META,2026-05-13,616.63
MSFT,2026-05-13,405.21
NVDA,2026-05-13,225.83
PANW,2026-05-13,227.79
SPY,2026-05-13,742.31
TSLA,2026-05-13,445.27
UNH,2026-05-13,401.16
WMT,2026-05-13,131.47
XOM,2026-05-13,151.57
AAPL,2026-05-14,298.21
AMD,2026-05-14,449.7
AMZN,2026-05-14,267.22
CRM,2026-05-14,167.58
CRWD,2026-05-14,144.9875
DUOL,2026-05-14,109.155
GOOGL,2026-05-14,401.07
JPM,2026-05-14,299.91
META,2026-05-14,618.43
MSFT,2026-05-14,409.43
NVDA,2026-05-14,235.74
PANW,2026-05-14,238.21
SPY,2026-05-14,748.17
TSLA,2026-05-14,443.3
UNH,2026-05-14,399.09
WMT,2026-05-14,132.46
XOM,2026-05-14,152.78
AAPL,2026-05-15,300.23
AMD,2026-05-15,424.1
AMZN,2026-05-15,264.14
CRM,2026-05-15,173.51
CRWD,2026-05-15,148.52
DUOL,2026-05-15,112.06
GOOGL,2026-05-15,396.78
JPM,2026-05-15,297.81
META,2026-05-15,614.23
MSFT,2026-05-15,421.92
NVDA,2026-05-15,225.32
PANW,2026-05-15,242.83
SPY,2026-05-15,739.17
TSLA,2026-05-15,422.24
UNH,2026-05-15,393.85
WMT,2026-05-15,131.45
XOM,2026-05-15,157.92
AAPL,2026-05-18,297.84
AMD,2026-05-18,420.99
AMZN,2026-05-18,264.86
CRM,2026-05-18,179.48
CRWD,2026-05-18,154.7075
DUOL,2026-05-18,113.24
GOOGL,2026-05-18,396.94
JPM,2026-05-18,300.73
META,2026-05-18,611.21
MSFT,2026-05-18,423.54
NVDA,2026-05-18,222.32
PANW,2026-05-18,247.55
SPY,2026-05-18,738.65
TSLA,2026-05-18,409.99
UNH,2026-05-18,391.13
WMT,2026-05-18,133.34
XOM,2026-05-18,160.49
AAPL,2026-05-19,298.97
AMD,2026-05-19,414.05
AMZN,2026-05-19,259.34
CRM,2026-05-19,179.42
CRWD,2026-05-19,154.22
DUOL,2026-05-19,114.1
GOOGL,2026-05-19,387.66
JPM,2026-05-19,295.7
META,2026-05-19,602.61
MSFT,2026-05-19,417.42
NVDA,2026-05-19,220.61
PANW,2026-05-19,240.13
SPY,2026-05-19,733.73
TSLA,2026-05-19,404.11
UNH,2026-05-19,389.24
WMT,2026-05-19,134.2
XOM,2026-05-19,162.55
AAPL,2026-05-20,302.25
AMD,2026-05-20,447.58
AMZN,2026-05-20,265.01
CRM,2026-05-20,180.1
CRWD,2026-05-20,162.5275
DUOL,2026-05-20,106.82
GOOGL,2026-05-20,388.91
JPM,2026-05-20,301.98
META,2026-05-20,605.06
MSFT,2026-05-20,421.06
NVDA,2026-05-20,223.47
PANW,2026-05-20,246.66
SPY,2026-05-20,741.25
TSLA,2026-05-20,417.26
UNH,2026-05-20,383.3
WMT,2026-05-20,130.85
